INSTR_ID,SCT_ID,SCT_SEMESTER
10803,45742D,20241
10805,45765D,20241
10800,45775D,20241
10762,45780D,20241
10762,45787D,20241
10800,45789D,20241
10806,45792D,20241
10806,45793D,20241
10805,45795D,20241
10805,45796D,20241
10762,45800D,20241
10800,45815D,20241
10805,45820D,20241
10800,45830D,20241
10762,45835D,20241
10762,45860D,20241
10762,45875D,20241
10800,45877D,20241
10807,47300D,20241
10808,47320D,20241
10808,47321D,20241
10809,47323D,20241
10809,47324R,20241
10725,47340D,20241
10810,47435D,20241
10763,47370R,20241
10763,47371R,20241
10763,47372R,20241
10763,47373D,20241
10763,47374R,20241
10763,47375D,20241
10763,47376R,20241
10763,47377D,20241
10763,47378R,20241
10811,47386D,20241
10725,47395D,20241
10725,47420D,20241
10725,47425D,20241
10725,47453D,20241
10763,47465D,20241
10763,47466D,20241
10725,47478D,20241
10812,47513D,20241
10734,47525D,20241
10734,47528D,20241
10725,47531D,20241
10725,47540D,20241
10725,47554D,20241
10725,47570D,20241
10725,47595D,20241
9271,45900D,20241
10813,45905D,20241
10761,45910D,20241
10761,45915D,20241
10761,45920D,20241
10813,45923R,20241
10813,45924R,20241
9271,45925D,20241
10813,45930D,20241
10761,45935D,20241
10761,45940D,20241
10761,45945D,20241
10761,45955D,20241
10813,45960D,20241
10761,45965D,20241
10761,45970D,20241
10761,45975D,20241
10761,45980D,20241
10813,45985D,20241
10761,45990D,20241
10761,45995D,20241
10761,46000D,20241
9271,46005D,20241
10813,46010D,20241
10761,46015D,20241
10761,46020D,20241
10761,46025D,20241
9271,46060D,20241
10813,46065D,20241
10761,46070D,20241
10761,46075D,20241
10761,46080D,20241
10761,46125D,20241
10761,46135D,20241
10813,46140D,20241
10761,46145D,20241
10761,46150D,20241
10761,46155D,20241
10761,46185D,20241
10813,46190D,20241
10761,46195D,20241
10761,46200D,20241
10761,46205D,20241
10761,46208D,20241
10761,46210D,20241
10761,46220D,20241
10813,46225D,20241
10761,46230D,20241
10761,46235D,20241
10761,46240D,20241
10761,46255D,20241
10761,46260D,20241
10767,46320R,20241
10767,46321R,20241
10767,46322R,20241
10767,46323R,20241
10767,46330D,20241
10767,46360D,20241
10767,46378D,20241
10767,46385D,20241
10767,46388D,20241
10729,46391D,20241
10814,46394D,20241
10767,46400D,20241
10756,46423D,20241
9271,46429D,20241
10815,46432D,20241
10756,46435D,20241
10814,46440D,20241
10767,46467D,20241
10767,46486D,20241
10816,46492D,20241
10817,46495D,20241
10767,46498D,20241
10729,46501D,20241
10767,46510D,20241
10818,46516D,20241
10767,46521D,20241
10767,46531D,20241
10767,46540D,20241
10767,46548D,20241
10767,46595D,20241
10819,46630D,20241
9271,46633D,20241
10820,46636D,20241
10821,46639D,20241
10822,46642D,20241
10823,46645D,20241
10751,46648D,20241
10824,46651D,20241
9271,46654D,20241
10825,46657D,20241
10819,46690D,20241
9271,46693D,20241
10820,46696D,20241
10821,46699D,20241
10822,46702D,20241
10823,46705D,20241
10751,46708D,20241
10824,46711D,20241
9271,46714D,20241
10825,46717D,20241
10819,46720D,20241
10826,46723D,20241
10820,46726D,20241
10821,46729D,20241
10822,46732D,20241
10823,46735D,20241
10751,46738D,20241
10824,46741D,20241
10827,46744D,20241
10825,46747D,20241
10819,46750D,20241
10826,46753D,20241
10820,46756D,20241
10821,46759D,20241
10822,46762D,20241
10823,46765D,20241
10751,46768D,20241
10824,46771D,20241
10827,46774D,20241
10825,46777D,20241
10819,46780D,20241
9271,46783D,20241
10820,46786D,20241
10821,46789D,20241
10822,46792D,20241
10823,46795D,20241
10751,46798D,20241
10824,46801D,20241
9271,46804D,20241
10825,46807D,20241
10819,46850D,20241
9271,46853D,20241
10820,46856D,20241
10821,46859D,20241
10822,46862D,20241
10823,46865D,20241
10751,46868D,20241
10824,46871D,20241
9271,46874D,20241
10825,46877D,20241
10751,46886D,20241
10819,46890D,20241
10826,46893D,20241
10820,46896D,20241
10821,46899D,20241
10822,46902D,20241
10823,46905D,20241
10751,46908D,20241
10824,46911D,20241
10827,46914D,20241
10825,46917D,20241
10823,46924D,20241
10824,46927D,20241
9271,46930D,20241
10751,46933D,20241
10819,46936D,20241
10822,46939D,20241
10827,46942D,20241
10825,46945D,20241
10820,46948D,20241
10821,46951D,20241
10819,46984D,20241
10826,46987D,20241
10820,46990D,20241
10821,46993D,20241
10822,46996D,20241
10823,46999D,20241
10751,47002D,20241
10824,47005D,20241
10827,47008D,20241
10825,47011D,20241
10751,47015D,20241
10751,47020D,20241
10819,47030D,20241
10826,47033D,20241
10820,47036D,20241
10821,47039D,20241
10822,47042D,20241
10823,47045D,20241
10751,47048D,20241
10824,47051D,20241
10827,47054D,20241
10825,47057D,20241
10751,47060D,20241
10751,47065D,20241
10773,47203R,20241
10772,47208R,20241
10814,47213R,20241
10828,47216R,20241
10796,47220R,20241
10829,47223R,20241
10829,47224R,20241
10830,47225R,20241
10830,47226R,20241
10829,47227R,20241
10828,47229R,20241
10829,47234R,20241
10830,47235R,20241
10831,47244R,20241
10831,47245R,20241
10734,47263R,20241
10722,47264D,20241
10797,47272D,20241
10832,47274D,20241
10366,47275D,20241
10734,47277D,20241
10750,47280D,20241
10833,47284D,20241
10750,47286D,20241
10750,47294D,20241
10750,47297D,20241
10834,42301D,20241
10835,42303D,20241
10836,42310D,20241
10836,42320D,20241
10836,42323D,20241
10836,42324D,20241
10837,42329D,20241
10838,42335D,20241
10835,42341D,20241
10839,42344D,20241
10840,42354D,20241
10836,42357D,20241
10727,42368D,20241
10839,42376D,20241
10836,42385D,20241
10836,42397D,20241
7900,69000D,20241
10841,69001D,20241
10841,69002D,20241
10842,69003D,20241
10843,69004D,20241
10841,69007D,20241
10842,69008D,20241
10843,69019D,20241
10844,69020D,20241
10845,69021D,20241
10846,69024D,20241
10846,69025D,20241
10847,69026D,20241
10848,69030D,20241
10849,48019R,20241
10850,48020R,20241
10850,48024R,20241
10851,48025R,20241
10851,48026R,20241
10850,48029R,20241
10850,48036R,20241
10850,48037R,20241
10851,48038R,20241
10851,47906R,20241
10849,48022R,20241
10852,47702R,20241
10850,47701R,20241
10391,47700R,20241
10850,47703R,20241
10849,47704R,20241
10850,47710R,20241
10853,47706R,20241
10854,47905R,20241
10854,47911R,20241
10850,47909R,20241
10391,47712R,20241
10854,47713R,20241
10391,47715R,20241
10390,47726R,20241
10851,47727R,20241
10391,47721R,20241
10855,48021R,20241
10856,47799D,20241
10857,47803R,20241
10856,47813D,20241
10858,48090D,20241
9271,47732R,20241
10859,47734R,20241
10859,47735R,20241
10860,47815R,20241
10859,47816R,20241
10859,47817R,20241
9271,47733R,20241
10861,47740R,20241
10861,47741R,20241
9271,47818R,20241
10861,47819R,20241
10861,47820R,20241
9271,47744R,20241
10862,47746R,20241
10862,47747R,20241
9271,47821R,20241
10863,47822R,20241
10863,47823R,20241
9271,47728R,20241
10864,47729R,20241
10864,47730R,20241
9271,47824R,20241
10865,47825R,20241
10865,47826R,20241
10866,47754R,20241
10867,47756R,20241
10868,47768R,20241
10869,47770R,20241
10870,47764R,20241
10871,47765R,20241
10865,47766R,20241
10863,47767R,20241
10872,47912R,20241
10857,47914R,20241
10873,47836R,20241
10874,47837R,20241
10875,47831R,20241
10876,47924R,20241
10877,47922R,20241
10878,47841R,20241
10856,47839D,20241
10879,47842R,20241
9271,47843R,20241
10880,47844R,20241
10881,47845R,20241
10882,47871R,20241
10860,47849R,20241
10883,48057R,20241
10883,48058R,20241
10883,48059R,20241
10884,48096D,20241
10885,47808D,20241
10886,47851D,20241
10885,47852D,20241
10857,47853D,20241
10390,47854D,20241
10856,47855D,20241
10887,47806R,20241
10888,47807R,20241
10858,48092R,20241
10856,47873D,20241
10852,47882R,20241
10889,47884R,20241
10890,47885R,20241
10852,47887D,20241
10891,47736R,20241
10892,47737R,20241
10892,47738R,20241
10891,47739R,20241
10893,47795R,20241
10871,47796R,20241
10893,47797R,20241
10871,47798R,20241
10894,47850R,20241
10895,47883D,20241
10896,47886D,20241
10892,47893D,20241
10860,47894D,20241
10858,47895D,20241
10864,47897D,20241
10849,47898D,20241
10897,48039D,20241
10888,48040D,20241
10864,48042D,20241
10855,48043D,20241
10898,48044D,20241
10899,48045D,20241
10900,48046D,20241
10891,48047D,20241
10901,48048D,20241
10902,48049D,20241
10903,48053D,20241
10885,48054D,20241
10869,48060D,20241
10897,48061D,20241
10858,48062D,20241
10860,48066D,20241
10896,47900D,20241
10896,47901R,20241
10896,47902R,20241
10896,47903R,20241
10896,47904R,20241
10904,54103R,20241
10904,54106R,20241
10904,54108D,20241
10904,54111R,20241
10904,54114R,20241
10904,54115R,20241
10394,54123D,20241
10394,54124D,20241
10394,54121D,20241
10394,54122D,20241
10905,49164D,20241
10905,49160D,20241
10905,49161D,20241
10906,49159D,20241
10907,49150D,20241
10905,49165D,20241
10905,49166D,20241
10905,49167D,20241
10905,49168D,20241
10905,49170D,20241
10905,49171D,20241
10908,49206D,20241
10909,49221D,20241
10909,54002D,20241
10910,54005D,20241
10910,49224D,20241
10911,48805D,20241
10912,48820D,20241
10912,48821D,20241
10913,48900D,20241
10911,48904D,20241
10911,48906D,20241
10911,48908D,20241
10911,48920D,20241
10913,48922D,20241
10913,48924D,20241
10913,48926D,20241
10913,48928D,20241
10913,48930D,20241
10913,48932D,20241
10914,48504R,20241
10915,48512R,20241
10916,48514R,20241
10917,48516R,20241
10911,48518R,20241
10918,48520R,20241
10919,48553R,20241
10914,48556R,20241
10920,48564R,20241
10921,48567R,20241
10921,48570R,20241
10922,48599D,20241
10906,48600R,20241
10923,48603R,20241
10924,48608R,20241
10925,48623R,20241
10925,48624R,20241
10926,48627D,20241
10927,48638R,20241
10927,48639R,20241
10916,48629R,20241
10926,48630D,20241
10926,48621D,20241
10926,48631R,20241
10926,48632D,20241
10928,48634R,20241
10914,48636R,20241
10914,48637D,20241
10929,48650R,20241
10930,48652R,20241
10930,48653D,20241
10931,48654R,20241
10932,48656R,20241
10913,48657D,20241
10933,48663R,20241
10934,48670R,20241
10935,48693R,20241
10922,48680D,20241
10926,48728D,20241
10926,48730D,20241
10926,48770D,20241
10926,48708D,20241
10926,48732D,20241
10926,48734D,20241
10926,48710D,20241
10926,48736D,20241
10926,48738D,20241
10926,48712D,20241
10926,48740D,20241
10926,48742D,20241
10926,48714D,20241
10926,48744D,20241
10926,48746D,20241
10926,48716D,20241
10926,48750D,20241
10926,48751D,20241
10926,48752D,20241
10926,48754D,20241
10926,48718D,20241
10926,48747D,20241
10926,48756D,20241
10926,48720D,20241
10926,48760D,20241
10926,48762D,20241
10926,48722D,20241
10926,48764D,20241
10926,48766D,20241
10919,48790D,20241
10922,48798R,20241
10936,48957D,20241
10936,48950D,20241
10937,48954D,20241
10938,48958D,20241
10939,48962D,20241
10938,48968D,20241
10939,48972D,20241
10939,48973D,20241
10939,48981D,20241
10939,48983D,20241
10939,48985D,20241
10939,48987D,20241
10939,48989D,20241
10914,49053D,20241
10911,49015D,20241
10940,49020D,20241
10913,49010D,20241
10911,49014D,20241
10911,49017D,20241
10911,49018D,20241
10941,49097D,20241
10942,49030D,20241
10942,49060D,20241
10913,49078D,20241
10913,49080D,20241
10913,49082D,20241
10913,49084D,20241
10913,49086D,20241
10913,49088D,20241
10943,49105D,20241
10943,49109D,20241
10944,49120D,20241
10943,49121D,20241
10943,49122D,20241
10943,49131D,20241
10943,49115D,20241
10943,49116D,20241
10943,49117D,20241
10943,49100D,20241
10943,49101D,20241
10943,49137D,20241
10945,49138D,20241
10943,49118D,20241
10943,49145D,20241
10943,49146D,20241
10943,49147D,20241
10943,49148D,20241
10943,49149D,20241
10943,49144D,20241
10904,49255R,20241
10904,49253R,20241
10904,49262R,20241
10904,49233R,20241
10946,49237R,20241
10904,49231R,20241
10904,49245R,20241
10904,49248R,20241
10904,49240R,20241
10943,49225D,20241
10943,49267D,20241
10394,49269D,20241
10947,49268D,20241
9271,12401R,20241
10948,12403R,20241
10949,12406D,20241
10950,12440D,20241
10949,12432D,20241
10950,12407D,20241
10707,12405R,20241
10949,12433R,20241
8460,12411R,20241
10949,12456D,20241
10951,12544R,20241
10951,12575D,20241
10951,12576D,20241
10951,12577D,20241
10952,12502D,20241
10953,12503D,20241
10954,12504D,20241
10953,12505D,20241
10952,12597R,20241
10955,12515D,20241
10955,12516D,20241
10955,12517D,20241
9271,12521R,20241
10853,12525D,20241
10853,12526D,20241
10853,12527D,20241
10853,12528D,20241
9271,12529R,20241
10956,12520D,20241
10956,12522D,20241
10956,12523D,20241
10956,12524D,20241
9271,12592R,20241
10957,12571D,20241
10957,12572D,20241
10957,12573D,20241
10958,12593R,20241
10959,12533R,20241
10960,12562D,20241
10960,12563D,20241
10960,12564D,20241
10960,12565D,20241
10961,12535R,20241
10961,12567D,20241
10961,12568D,20241
10962,12569D,20241
10963,12536D,20241
10964,12537D,20241
10963,12538D,20241
10964,12539D,20241
10965,12543R,20241
10966,12541R,20241
10967,12584D,20241
10967,12588D,20241
10967,12590D,20241
10968,12542R,20241
10968,12579D,20241
10968,12580D,20241
10969,12582D,20241
10970,12511D,20241
10970,12512D,20241
10970,12513D,20241
10970,12514D,20241
10971,12547R,20241
10972,12507D,20241
10972,12508D,20241
10972,12509D,20241
10972,12510D,20241
9271,12561R,20241
10973,12500R,20241
10974,12501R,20241
10973,12595R,20241
10975,12594R,20241
10971,12586R,20241
10971,12589R,20241
10976,12596R,20241
10977,41710R,20241
10977,41791R,20241
10977,41715R,20241
10977,41792R,20241
10977,41725R,20241
10977,41793R,20241
10977,41735R,20241
10977,41794R,20241
10977,41745R,20241
10978,41750R,20241
10979,51710D,20241
10980,51711D,20241
10981,51712D,20241
10981,51713D,20241
10982,51720D,20241
10983,51714D,20241
10983,51715D,20241
10983,51719D,20241
10984,51716D,20241
10985,51718D,20241
10985,51721D,20241
10986,41810R,20241
10986,41812R,20241
10986,41820R,20241
10986,41822R,20241
10986,41830R,20241
10986,41835R,20241
10986,41840R,20241
10986,41845R,20241
10986,41800D,20241
10987,41860R,20241
10987,41861R,20241
10988,41863R,20241
10989,41864R,20241
10990,41865R,20241
10987,41862R,20241
10987,41867R,20241
10991,41910R,20241
10991,41911R,20241
10992,41914R,20241
10993,41900R,20241
10994,41904R,20241
10995,41917R,20241
10995,41918R,20241
10996,51110D,20241
10997,51106D,20241
10998,51109D,20241
10999,51111D,20241
11000,51104D,20241
11001,51105R,20241
11002,51107R,20241
11001,51108R,20241
11003,51118R,20241
10393,51100R,20241
10937,51120R,20241
10999,51102R,20241
11004,51127R,20241
11005,51141R,20241
11006,51130R,20241
11007,51122R,20241
11008,51151R,20241
11009,51123R,20241
11010,51136R,20241
11011,51124R,20241
11012,51115R,20241
11013,51128R,20241
11014,51125R,20241
11015,51139R,20241
11016,51145R,20241
11017,51132R,20241
11018,51133R,20241
11019,51134R,20241
11020,51135R,20241
11004,51350D,20241
11021,51137R,20241
11022,51140D,20241
11022,51138D,20241
11010,51156R,20241
11023,51198R,20241
11024,51199R,20241
11025,51351D,20241
11026,51220R,20241
11027,51460D,20241
11023,51234R,20241
11028,51236R,20241
11029,51462D,20241
11030,51463D,20241
11031,51200D,20241
11032,51278D,20241
11031,51281D,20241
11033,51305R,20241
11034,51780D,20241
11035,51277D,20241
11014,51275D,20241
11036,51313D,20241
11037,51204D,20241
11037,51266D,20241
11034,51781D,20241
11038,51212R,20241
11039,51221R,20241
11039,51222R,20241
11040,51286R,20241
11040,51294D,20241
11041,51464D,20241
11042,51243R,20241
11043,51297R,20241
11029,51465D,20241
11017,51352D,20241
11044,51216R,20241
11045,51223R,20241
11046,51467D,20241
11047,51402D,20241
11047,51468D,20241
11047,51470D,20241
11048,51242D,20241
11008,51248D,20241
11049,51265D,20241
10996,51269D,20241
11050,51401D,20241
11051,51469D,20241
11052,51285D,20241
11053,51287D,20241
11050,51354D,20241
11054,51472D,20241
11026,51283D,20241
11001,51224D,20241
11055,51225D,20241
11012,51355D,20241
11022,51299D,20241
11044,51291D,20241
11003,51311D,20241
11033,51310D,20241
11056,51307D,20241
11057,51241R,20241
11058,51237R,20241
11059,51262R,20241
11060,51238D,20241
11061,51239D,20241
11062,51249D,20241
11063,51308D,20241
11064,51274R,20241
11004,51288R,20241
11065,51231R,20241
11054,51473D,20241
10393,51300D,20241
11003,51245R,20241
11066,51400D,20241
11031,51309D,20241
11048,51271R,20241
11012,51244R,20241
11067,51304R,20241
10999,51282R,20241
11010,51292D,20241
11068,51293D,20241
10997,51284D,20241
11022,51252D,20241
10938,51254D,20241
10938,51255D,20241
10938,51256D,20241
10938,51257D,20241
10938,51258D,20241
11069,50907D,20241
11041,50914D,20241
11041,50991D,20241
11041,51051D,20241
11051,51072D,20241
11070,50900R,20241
11071,51053R,20241
11072,50918D,20241
11073,51052R,20241
11074,50901R,20241
11024,50903R,20241
11075,50924D,20241
11076,50922R,20241
10395,50921R,20241
11077,50904R,20241
11078,50902R,20241
11079,50915D,20241
11080,50906D,20241
11081,50905R,20241
11026,50910D,20241
11082,50923R,20241
11083,50911D,20241
11084,50912R,20241
11085,50913R,20241
11023,51557D,20241
11086,51531D,20241
11058,51533D,20241
11039,51580D,20241
11039,51581D,20241
11039,51536D,20241
11039,51537D,20241
11087,51538D,20241
11039,51582D,20241
11004,51550D,20241
11004,51551D,20241
11004,51552D,20241
11004,51553D,20241
11004,51554D,20241
11088,51650R,20241
11089,51651R,20241
11090,51652D,20241
11091,51653D,20241
11092,51654D,20241
11089,51655R,20241
11093,51657R,20241
11093,51672R,20241
11089,51659R,20241
11086,51660R,20241
11094,51661R,20241
11095,51662R,20241
11096,51663R,20241
11097,51671R,20241
11039,51658R,20241
11039,51665R,20241
11098,51666R,20241
11099,51667R,20241
11099,51668R,20241
11100,51669R,20241
11101,51670R,20241
11102,51689D,20241
11022,51699D,20241
11103,51600D,20241
11086,51616R,20241
11104,51601D,20241
11105,51602D,20241
11106,51606D,20241
11102,51649D,20241
11022,51630D,20241
11107,51611D,20241
11108,51613D,20241
11109,51614D,20241
11110,51615D,20241
11111,51617D,20241
9597,60504R,20241
9597,60501R,20241
9597,60556D,20241
11112,60410D,20241
11113,60673D,20241
11112,60538D,20241
11114,61008D,20241
11115,61010D,20241
11116,60432D,20241
11117,60451D,20241
11118,60452D,20241
11119,60453D,20241
11120,60454D,20241
11117,60455D,20241
11121,60431D,20241
11122,60433D,20241
11122,60444D,20241
11122,60445D,20241
11123,60446D,20241
11123,60447D,20241
11120,60457D,20241
11124,60458D,20241
11124,60564D,20241
11125,60776D,20241
11120,60988D,20241
11126,60989D,20241
11127,60558D,20241
11128,60559D,20241
11129,60435D,20241
11130,60436D,20241
11131,60437D,20241
11132,60440D,20241
11133,60442D,20241
11134,60443D,20241
11135,61044D,20241
11136,60557D,20241
11117,60469D,20241
11137,60553D,20241
11138,60568D,20241
11139,61067D,20241
11127,60897D,20241
11140,60537D,20241
11118,61006D,20241
11141,60478D,20241
11141,60439D,20241
11120,61076D,20241
11142,60953D,20241
11143,60466D,20241
11143,60460D,20241
11144,60461D,20241
11145,60462D,20241
11133,60463D,20241
11146,60464D,20241
11147,60465D,20241
11130,60707D,20241
11139,60888D,20241
11148,60467D,20241
11149,60541D,20241
11150,60711D,20241
11148,60468D,20241
11149,60931D,20241
11150,60932D,20241
11151,60625D,20241
11152,60621D,20241
11153,60623D,20241
10222,60624D,20241
11128,60626D,20241
11116,60545D,20241
11116,60636D,20241
8719,60637D,20241
11153,60654D,20241
11127,60798D,20241
11153,60645D,20241
11153,60646D,20241
11153,60647D,20241
11153,60648D,20241
11153,60649D,20241
11154,67000D,20241
11154,67001D,20241
11154,67002D,20241
11119,67003D,20241
11119,67004D,20241
11154,67005D,20241
11155,67006D,20241
11126,67007D,20241
11126,67008D,20241
11156,67009D,20241
11141,67123D,20241
11141,67124D,20241
11123,67125D,20241
11156,67030D,20241
11154,67031D,20241
11154,67032D,20241
11157,67010D,20241
11157,67011D,20241
11156,67012D,20241
11157,67013D,20241
11157,67014D,20241
11157,67015D,20241
11158,67035D,20241
11159,67036D,20241
11159,67037D,20241
11158,67038D,20241
11158,67039D,20241
11159,67040D,20241
11159,67041D,20241
11160,67042D,20241
11160,67043D,20241
11161,67044D,20241
11161,67045D,20241
11160,67046D,20241
11160,67047D,20241
11121,67048D,20241
11162,67049D,20241
11121,67050D,20241
11163,67051D,20241
11163,67052D,20241
11164,67053D,20241
11135,67054D,20241
11165,67055D,20241
11165,67056D,20241
11164,67057D,20241
11164,67058D,20241
11135,67059D,20241
11166,67016D,20241
11147,67017D,20241
11148,67018D,20241
11167,67019D,20241
11168,67020D,20241
11169,67021D,20241
11170,67022D,20241
11171,67023D,20241
11172,67024D,20241
11173,67061D,20241
11171,67062D,20241
11167,67063D,20241
11174,67064D,20241
11174,67065D,20241
11175,67066D,20241
11175,67067D,20241
11176,67112D,20241
11176,67113D,20241
11157,67114D,20241
11177,67115D,20241
11118,67073D,20241
11118,67074D,20241
11178,67075D,20241
11159,67076D,20241
11179,67116D,20241
11164,67117D,20241
9597,67118D,20241
11180,67025D,20241
11180,67026D,20241
11180,67027D,20241
11180,67028D,20241
11163,67029D,20241
11181,67130D,20241
11181,67131D,20241
11182,67132D,20241
11183,67084D,20241
11141,67082D,20241
11183,67083D,20241
11179,67089D,20241
11184,67092D,20241
11162,67119D,20241
11185,67093D,20241
11186,67120D,20241
11168,67094D,20241
11168,67095D,20241
11187,67096D,20241
11187,67097D,20241
11169,67098D,20241
11167,67099D,20241
11166,67100D,20241
11180,67121D,20241
11158,67134D,20241
11174,67101D,20241
11169,67102D,20241
11171,67103D,20241
11166,67104D,20241
11180,67122D,20241
11188,67105D,20241
11188,67106D,20241
11166,67108D,20241
11172,67109D,20241
11188,67107D,20241
11166,67110D,20241
11172,67111D,20241
11162,67700D,20241
11162,67723D,20241
11189,67703D,20241
11190,67704D,20241
11191,67701D,20241
11191,67724D,20241
11192,67713D,20241
11193,67702D,20241
11192,67709D,20241
11194,67710D,20241
11160,67714D,20241
11190,67708D,20241
11194,67705D,20241
11195,67706D,20241
11193,67707D,20241
11193,67716D,20241
11196,67717D,20241
11197,67718D,20241
11190,67719D,20241
11198,67720D,20241
11189,67721D,20241
11198,67722D,20241
11126,67725D,20241
11194,67711D,20241
11192,67712D,20241
11199,67715D,20241
7879,12254D,20241
8528,52652D,20241
8528,52660D,20241
11200,70400D,20241
11201,70405D,20241
11202,70420D,20241
11203,70421D,20241
11202,70425D,20241
11203,70426D,20241
11204,70430D,20241
9649,70435D,20241
8534,28401R,20241
11205,28402D,20241
11206,42100D,20241
11206,42120D,20241
11206,42121D,20241
8201,70800D,20241
11207,70808D,20241
11208,70816D,20241
11209,70824D,20241
10341,33825D,20241
11210,10138R,20242
11211,10170D,20242
11212,10172D,20242
11211,10173D,20242
11213,10310D,20242
11214,10320D,20242
11214,10347D,20242
11215,10360R,20242
11216,10390D,20242
11217,10399D,20242
11216,10408D,20242
11218,10608D,20242
11217,10609R,20242
11219,10628D,20242
11220,10617R,20242
11221,10690R,20242
11222,10750D,20242
11223,59997D,20242
11223,59998D,20242
11223,59999D,20242
11224,11988D,20242
11224,12041D,20242
11224,12047D,20242
11225,12100D,20242
11225,12101D,20242
11225,12180D,20242
11225,12194D,20242
11226,50800R,20242
11227,50802R,20242
11227,50803R,20242
11227,50807R,20242
11228,50830R,20242
11227,50832R,20242
11227,50833R,20242
11229,13004R,20242
11230,13005R,20242
11231,13012R,20242
11232,13141R,20242
11233,13428D,20242
11234,13490D,20242
11235,13499R,20242
11236,13590D,20242
11236,13596D,20242
11236,13790D,20242
11237,17205R,20242
11238,17208R,20242
11239,17215R,20242
11238,17218R,20242
11238,17219R,20242
11240,17240R,20242
11241,17244R,20242
11241,17245D,20242
11242,17250D,20242
11241,17254R,20242
11241,17255R,20242
11243,17278D,20242
11243,17280D,20242
11244,63581R,20242
11245,63582R,20242
11246,63584R,20242
11247,63591R,20242
11248,63607R,20242
11249,63611R,20242
11250,63613R,20242
11251,63617R,20242
11252,63618R,20242
11253,63628R,20242
11254,63636R,20242
11255,63637R,20242
11256,63640R,20242
11257,63642R,20242
11258,63644R,20242
11259,63646R,20242
11260,63651R,20242
11261,63653R,20242
11262,63654R,20242
11263,63655R,20242
11264,63656R,20242
11265,63657R,20242
11266,71000D,20242
11267,25840D,20242
11268,26082R,20242
11269,26088R,20242
11270,26347R,20242
11270,26363R,20242
11271,26148R,20242
11272,26215D,20242
11273,26027D,20242
11273,26214D,20242
11273,26216D,20242
11274,32750R,20242
11275,32632D,20242
11276,32650R,20242
11277,32757D,20242
11278,32800D,20242
11278,32790D,20242
11279,32793D,20242
11280,32791D,20242
11278,32890D,20242
11281,38103D,20242
11282,34205D,20242
11283,34352R,20242
11284,24828R,20242
11284,24830R,20242
11284,24832R,20242
11285,24945D,20242
11286,24900D,20242
11286,24902D,20242
11286,24906R,20242
11285,25100D,20242
11287,25101D,20242
11285,25110D,20242
11285,25113D,20242
11288,34923D,20242
11288,34967D,20242
11289,34988D,20242
11290,37115D,20242
11291,36930D,20242
11292,37765R,20242
11293,37965D,20242
11293,38080D,20242
11294,37954R,20242
11295,39412R,20242
11296,39425R,20242
11297,39430R,20242
11298,39435R,20242
11299,39439D,20242
11300,39440R,20242
11299,39460D,20242
11301,39461D,20242
11302,39462R,20242
11299,39481D,20242
11303,39482R,20242
11304,39483R,20242
11299,39500D,20242
11305,42289D,20242
11305,42291D,20242
11306,47600D,20242
11307,47660D,20242
11307,47661D,20242
11308,48304D,20242
11308,48312D,20242
11309,49711R,20242
11310,49720R,20242
11311,49730R,20242
11311,49731R,20242
11312,50025R,20242
11313,49764R,20242
11314,49765R,20242
11315,49766R,20242
11316,49801R,20242
11317,49872D,20242
11226,50310R,20242
11318,50312R,20242
11318,50314D,20242
11318,50315D,20242
11318,50316R,20242
11319,50320R,20242
11318,50323R,20242
11318,50325D,20242
11318,50424D,20242
11318,50322R,20242
11318,50478D,20242
11320,50330R,20242
11318,50332R,20242
11321,50340R,20242
11318,50342R,20242
11322,50374D,20242
11322,50679D,20242
11322,07975D,20242
11322,50414D,20242
11323,51900R,20242
11324,51901R,20242
11323,51910R,20242
11325,51930D,20242
11325,51935D,20242
11326,52155R,20242
11327,52400R,20242
11328,52452R,20242
11328,52451R,20242
11329,52496R,20242
11330,52508R,20242
11330,52509R,20242
11331,52558R,20242
11332,52561D,20242
11332,52562D,20242
11333,52680D,20242
11333,52681D,20242
11334,52799D,20242
11333,52780D,20242
11335,52772D,20242
11336,52774D,20242
11337,52683D,20242
11337,52684D,20242
11338,52778D,20242
11339,52759D,20242
11340,52788D,20242
11341,52767D,20242
11342,52690D,20242
11343,52754D,20242
11332,52734D,20242
11332,52735D,20242
11338,52768D,20242
11338,52771D,20242
11344,52952D,20242
11344,52954D,20242
11345,52764D,20242
11342,52765D,20242
11337,52776D,20242
11339,52777D,20242
11332,52736D,20242
11332,52742D,20242
11346,52753D,20242
11332,52739D,20242
11347,52755D,20242
11348,52756D,20242
11349,52757D,20242
11347,52758D,20242
11332,52790D,20242
11332,52791D,20242
11332,52782D,20242
11332,52497D,20242
11332,52498D,20242
11332,52784D,20242
11350,12990D,20242
11350,12970D,20242
11350,12980D,20242
11350,12991D,20242
11351,61400R,20242
11352,61401R,20242
11351,61455R,20242
11353,61456R,20242
11354,61425D,20242
11355,61436D,20242
11356,62054D,20242
11357,62010R,20242
11358,62020R,20242
11359,62023R,20242
11360,62030R,20242
11361,62270R,20242
11362,35626D,20242
11363,35737D,20242
11362,35760D,20242
11362,35761D,20242
11364,35691D,20242
11364,35692D,20242
11365,35723D,20242
11365,35807D,20242
11364,35808D,20242
11364,35809D,20242
11366,35715D,20242
11366,35716D,20242
11367,35724D,20242
11367,35740D,20242
