SCT_ID,SCH_ID,SCH_DAY,SCH_STTIME,SCH_ENTIME
16278D,5377,WED,12:30,13:50
16280D,5378,MON,12:30,13:50
16280D,5379,WED,12:30,13:50
16298D,5380,MON,18:30,21:30
16287D,5381,MON,18:00,21:00
16289D,5382,THU,18:00,21:00
16291D,5383,WED,18:00,21:00
16316R,5384,WED,18:30,21:30
16342D,5385,SAT,9:00,11:50
16344D,5386,MON,23:00,12:20
16344D,5387,WED,23:00,12:20
16345D,5388,MON,14:00,15:20
16345D,5389,WED,14:00,15:20
16346D,5390,TUE,9:30,10:50
16346D,5391,THU,9:30,10:50
16347D,5392,TUE,23:00,12:20
16347D,5393,THU,23:00,12:20
16290D,5394,SAT,9:00,11:50
16292D,5395,MON,23:00,12:20
16292D,5396,WED,23:00,12:20
16293D,5397,MON,14:00,15:20
16293D,5398,WED,14:00,15:20
16294D,5399,TUE,9:30,10:50
16294D,5400,THU,9:30,10:50
16296D,5401,TUE,23:00,12:20
16296D,5402,THU,23:00,12:20
16274D,5403,SAT,9:00,11:50
16328D,5404,MON,18:30,21:30
16331D,5405,TUE,15:30,18:20
16333D,5406,MON,15:30,16:50
16333D,5407,WED,15:30,16:50
16336D,5408,TUE,18:30,21:30
16327D,5409,MON,15:30,16:50
16327D,5410,WED,15:30,16:50
16297R,5411,TUE,12:30,13:50
16297R,5412,THU,12:30,13:50
16305R,5413,THU,18:30,21:30
16240D,5414,WED,18:30,21:30
16299D,5415,TUE,18:30,21:30
16302D,5416,TUE,12:30,13:50
16302D,5417,THU,12:30,13:50
16303D,5418,TUE,14:00,15:20
16303D,5419,THU,14:00,15:20
16272D,5420,TUE,23:00,12:20
16272D,5421,THU,23:00,12:20
16317D,5422,TUE,12:30,13:50
16317D,5423,THU,12:30,13:50
16319D,5424,TUE,14:00,15:20
16319D,5425,THU,14:00,15:20
16323D,5426,TUE,17:00,18:20
16323D,5427,THU,17:00,18:20
16326R,5428,TUE,12:30,13:50
16326R,5429,THU,12:30,13:50
16264D,5430,MON,18:30,21:30
16265D,5431,MON,17:00,18:20
16265D,5432,WED,17:00,18:20
16288D,5433,TUE,12:30,15:20
16321D,5434,WED,18:30,21:30
16322D,5435,THU,12:30,15:20
16339D,5436,SAT,21:00,12:00
16295D,5437,,,
16310D,5438,,,
16309D,5439,,,
16311D,5440,,,
16313D,5441,,,
16312D,5442,,,
16315D,5443,,,
16338D,5444,,,
16306D,5445,,,
16314D,5446,,,
16320D,5447,,,
16251D,5448,MON,17:00,18:20
16340D,5449,SAT,9:00,11:50
16230D,5450,TUE,13:00,15:50
15286R,5451,THU,14:00,15:50
15285R,5452,TUE,14:00,15:50
15310R,5453,MON,16:00,17:50
15310R,5454,WED,16:00,17:50
15311R,5455,MON,18:00,19:50
15311R,5456,WED,18:00,19:50
15315R,5457,TUE,14:00,15:50
15315R,5458,THU,14:00,15:50
15320D,5459,MON,16:00,17:50
15320D,5460,WED,16:00,17:50
15324R,5461,MON,12:00,13:50
15324R,5462,WED,12:00,13:50
15325R,5463,TUE,14:00,15:50
15325R,5464,THU,14:00,15:50
15326R,5465,TUE,12:00,13:50
15326R,5466,THU,12:00,13:50
15329R,5467,TUE,10:00,11:50
15329R,5468,THU,10:00,11:50
15330R,5469,MON,10:00,11:50
15330R,5470,WED,10:00,11:50
15335R,5471,TUE,14:00,15:50
15335R,5472,THU,14:00,15:50
15341R,5473,MON,8:00,9:50
15341R,5474,WED,8:00,9:50
15342R,5475,MON,10:00,11:50
15342R,5476,WED,10:00,11:50
15350R,5477,MON,14:00,15:50
15350R,5478,WED,14:00,15:50
15336R,5479,TUE,12:00,13:50
15336R,5480,THU,12:00,13:50
15352R,5481,TUE,16:00,17:50
15352R,5482,THU,16:00,17:50
15353R,5483,MON,12:00,13:50
15353R,5484,WED,12:00,13:50
15358R,5485,MON,12:00,13:50
15358R,5486,WED,12:00,13:50
15360R,5487,MON,14:00,15:50
15360R,5488,WED,14:00,15:50
15362R,5489,MON,16:00,17:50
15362R,5490,WED,16:00,17:50
15363R,5491,TUE,16:00,17:50
15363R,5492,THU,16:00,17:50
15364R,5493,TUE,10:00,11:50
15364R,5494,THU,10:00,11:50
15365D,5495,WED,14:00,17:50
15367R,5496,MON,14:00,15:50
15367R,5497,WED,14:00,15:50
15370R,5498,MON,16:00,17:50
15370R,5499,WED,16:00,17:50
15372R,5500,MON,14:00,15:50
15372R,5501,WED,14:00,15:50
15476R,5502,MON,16:00,18:50
15473R,5503,WED,12:00,15:50
15468R,5504,WED,12:00,15:50
15471R,5505,MON,16:00,19:50
15383R,5506,MON,16:00,18:50
15385R,5507,MON,14:00,15:50
15385R,5508,WED,14:00,15:50
15386R,5509,MON,14:00,15:50
15386R,5510,WED,14:00,15:50
15387R,5511,TUE,16:00,17:50
15387R,5512,THU,16:00,17:50
15422R,5513,THU,18:30,21:30
15384R,5514,MON,18:30,21:30
15398D,5515,MON,12:30,13:50
15398D,5516,WED,12:30,13:50
15399D,5517,SAT,12:00,14:50
15410D,5518,TUE,23:00,12:20
15410D,5519,THU,23:00,12:20
15417D,5520,MON,17:00,18:20
15417D,5521,WED,17:00,18:20
15413D,5522,WED,18:30,21:30
15418D,5523,TUE,14:00,15:20
15418D,5524,THU,14:00,15:20
15419D,5525,TUE,14:00,15:20
15419D,5526,THU,14:00,15:20
15421D,5527,TUE,12:30,13:50
15421D,5528,THU,12:30,13:50
15414D,5529,WED,14:00,16:50
15420R,5530,SAT,8:00,10:50
15424D,5531,MON,14:00,16:50
15426D,5532,MON,9:30,10:50
15426D,5533,WED,9:30,10:50
15427D,5534,MON,8:00,9:20
15427D,5535,WED,8:00,9:20
15428D,5536,MON,9:30,10:50
15428D,5537,WED,9:30,10:50
15430D,5538,TUE,18:30,21:30
15431D,5539,TUE,18:30,21:30
15436D,5540,TUE,23:00,12:20
15436D,5541,THU,23:00,12:20
15440D,5542,TUE,18:30,21:30
15443D,5543,MON,14:00,15:20
15443D,5544,WED,14:00,15:20
15447D,5545,MON,23:00,12:20
15447D,5546,WED,23:00,12:20
15448D,5547,MON,18:30,21:30
15463D,5548,MON,17:00,18:20
15463D,5549,WED,17:00,18:20
15464R,5550,TUE,17:00,18:20
15464R,5551,THU,17:00,18:20
15465D,5552,WED,12:30,15:20
15475D,5553,,,
15477D,5554,WED,18:30,21:30
15478D,5555,,,
15480D,5556,,,
15482D,5557,,,
15493D,5558,,,
15479D,5559,,,
15474D,5560,,,
15484D,5561,SAT,12:00,14:50
15486D,5562,FRI,9:45,10:20
15491R,5563,WED,13:00,15:50
15490R,5564,TUE,13:00,14:20
15490R,5565,THU,13:00,14:20
15492R,5566,TUE,15:00,17:50
15731D,5567,TUE,18:30,21:30
15905D,5568,TUE,12:30,13:50
15905D,5569,THU,12:30,13:50
15906D,5570,TUE,12:30,13:50
15906D,5571,THU,12:30,13:50
15847D,5572,WED,18:30,21:30
16064D,5573,,,
16069D,5574,,,
16074D,5575,,,
16077D,5576,,,
16079D,5577,,,
16080D,5578,,,
16081D,5579,,,
16082D,5580,,,
16083D,5581,,,
16084D,5582,,,
16090D,5583,,,
16109D,5584,THU,13:00,15:50
16111D,5585,TUE,9:00,11:50
16125D,5586,,,
16126D,5587,,,
16130D,5588,,,
16131D,5589,,,
16132D,5590,,,
16133D,5591,,,
16134D,5592,,,
16977R,5593,,,
16992R,5594,,,
16979R,5595,,,
16976R,5596,,,
16994R,5597,,,
16995R,5598,,,
16465R,5599,TUE,10:00,11:50
16465R,5600,THU,10:00,11:50
16468R,5601,TUE,16:00,17:50
16468R,5602,THU,16:00,17:50
16467R,5603,MON,16:00,17:50
16467R,5604,WED,16:00,17:50
16469R,5605,MON,10:00,11:50
16469R,5606,WED,10:00,11:50
16471R,5607,MON,12:00,13:50
16471R,5608,WED,12:00,13:50
16479R,5609,TUE,10:00,11:50
16479R,5610,THU,10:00,11:50
16480R,5611,TUE,12:00,13:50
16480R,5612,THU,12:00,13:50
16481R,5613,TUE,18:00,19:50
16481R,5614,THU,18:00,19:50
16484D,5615,MON,8:00,9:50
16484D,5616,WED,8:00,9:50
16495R,5617,MON,14:00,15:50
16495R,5618,WED,14:00,15:50
16496D,5619,MON,12:00,13:50
16496D,5620,WED,12:00,13:50
16498D,5621,MON,14:00,15:50
16498D,5622,WED,14:00,15:50
16502R,5623,MON,10:00,11:50
16502R,5624,WED,10:00,11:50
16504R,5625,TUE,16:00,17:50
16504R,5626,THU,16:00,17:50
16506R,5627,TUE,18:00,19:50
16506R,5628,THU,18:00,19:50
16527D,5629,TUE,18:30,21:30
16532D,5630,MON,18:30,21:30
16541D,5631,TUE,18:30,21:30
16543D,5632,TUE,18:30,21:30
16542D,5633,TUE,23:00,12:20
16542D,5634,THU,23:00,12:20
16544D,5635,TUE,15:30,16:50
16544D,5636,THU,15:30,16:50
16545D,5637,TUE,23:00,12:20
16545D,5638,THU,23:00,12:20
16546D,5639,TUE,15:30,16:50
16546D,5640,THU,15:30,16:50
16548D,5641,TUE,14:00,15:20
16548D,5642,THU,14:00,15:20
16556D,5643,,,
16558D,5644,,,
16550D,5645,,,
16560D,5646,,,
16561D,5647,,,
16557D,5648,,,
16565D,5649,,,
16566D,5650,,,
16567D,5651,,,
16547D,5652,WED,18:30,21:30
16574D,5653,MON,22:00,12:50
16572D,5654,FRI,12:00,12:50
16676D,5655,TUE,10:00,11:50
16676D,5656,THU,10:00,11:50
16682R,5657,TUE,16:00,17:50
16682R,5658,THU,16:00,17:50
16668R,5659,MON,12:00,13:50
16668R,5660,WED,12:00,13:50
16669R,5661,MON,10:00,11:50
16669R,5662,WED,10:00,11:50
16672R,5663,TUE,14:00,15:50
16672R,5664,THU,14:00,15:50
16674R,5665,MON,16:00,17:50
16674R,5666,WED,16:00,17:50
16680R,5667,TUE,14:00,15:50
16680R,5668,THU,14:00,15:50
16681R,5669,TUE,10:00,11:50
16681R,5670,THU,10:00,11:50
16686R,5671,TUE,16:00,17:50
16686R,5672,THU,16:00,17:50
16683R,5673,MON,14:00,15:50
16683R,5674,WED,14:00,15:50
16690D,5675,FRI,16:00,16:50
16684R,5676,TUE,14:00,15:50
16684R,5677,THU,14:00,15:50
16687R,5678,TUE,12:00,13:50
16687R,5679,THU,12:00,13:50
16671R,5680,MON,14:00,15:50
16671R,5681,WED,14:00,15:50
16670D,5682,MON,14:00,15:50
16670D,5683,WED,14:00,15:50
16732D,5684,MON,14:00,16:50
16731D,5685,TUE,15:30,16:50
16724R,5686,THU,18:30,21:30
16729R,5687,MON,18:30,21:30
16699D,5688,MON,18:30,21:30
16695D,5689,TUE,17:00,18:20
16695D,5690,THU,17:00,18:20
16700D,5691,MON,15:30,18:20
16711D,5692,MON,12:30,13:50
16711D,5693,WED,12:30,13:50
16713D,5694,WED,18:30,21:30
16714D,5695,MON,17:00,18:20
16714D,5696,WED,17:00,18:20
16716D,5697,THU,15:30,18:20
16717D,5698,SAT,9:00,11:50
16718D,5699,WED,18:30,21:30
16733D,5700,WED,14:00,16:50
16723D,5701,MON,18:30,21:30
16728D,5702,TUE,12:30,13:50
16725D,5703,TUE,17:00,18:20
16725D,5704,THU,17:00,18:20
16720D,5705,MON,18:30,21:30
16734D,5706,,,
16741D,5707,,,
16736D,5708,,,
16740D,5709,,,
16737D,5710,,,
16738D,5711,,,
16739D,5712,,,
16744R,5713,TUE,18:30,19:50
16721D,5714,THU,18:30,21:30
16730R,5715,FRI,21:30,16:30
16730R,5716,SAT,21:30,16:30
16742D,5717,TUE,18:30,21:20
16743D,5718,TUE,17:00,18:20
16743D,5719,THU,17:00,18:20
16793D,5720,MON,13:00,15:50
16635D,5721,WED,23:00,13:50
16799D,5722,,,
70125D,5723,WED,18:00,19:00
70130D,5724,TUE,18:00,19:00
70135D,5725,TUE,18:00,19:00
70140D,5726,WED,18:00,19:00
70145D,5727,WED,18:00,19:00
70146D,5728,WED,18:00,19:00
70150D,5729,TUE,18:00,19:00
70151D,5730,TUE,18:00,19:00
70155D,5731,THU,18:00,19:00
70160D,5732,WED,18:00,19:00
70175D,5733,THU,18:00,19:00
70180D,5734,THU,18:00,19:00
83000D,5735,WED,18:00,19:00
83010D,5736,WED,18:00,19:00
83020D,5737,THU,18:00,19:00
83030D,5738,THU,18:00,19:00
83060D,5739,TUE,18:00,19:00
83070D,5740,THU,18:00,19:00
83080D,5741,WED,18:00,19:00
83090D,5742,TUE,18:00,19:00
83091D,5743,TUE,18:00,19:00
83100D,5744,TUE,18:00,19:00
83110D,5745,WED,18:00,19:00
13800D,5746,WED,18:30,19:30
13801D,5747,WED,18:30,19:30
13802D,5748,WED,18:30,19:30
13804D,5749,THU,18:30,19:30
13805D,5750,WED,17:30,18:30
13806D,5751,TUE,18:30,19:30
13808D,5752,TUE,17:30,18:30
13809D,5753,TUE,17:30,18:30
13810D,5754,WED,18:30,19:30
13812D,5755,THU,18:30,19:30
13813D,5756,TUE,18:30,19:30
13814D,5757,TUE,18:30,19:30
13815D,5758,THU,17:30,18:30
13822D,5759,THU,17:30,18:30
13823D,5760,THU,17:30,18:30
13824D,5761,THU,17:30,18:30
13825D,5762,THU,17:30,18:30
13840D,5763,THU,17:30,18:30
13827D,5764,TUE,18:30,19:30
13842D,5765,TUE,18:30,19:30
13845D,5766,TUE,17:30,18:30
13846D,5767,TUE,17:30,18:30
13828D,5768,WED,17:30,18:30
13829D,5769,WED,17:30,18:30
13843D,5770,WED,17:30,18:30
13856D,5771,WED,17:30,18:30
13830D,5772,THU,17:30,18:30
13831D,5773,THU,17:30,18:30
13847D,5774,THU,17:30,18:30
13832D,5775,WED,17:30,18:30
13833D,5776,WED,18:30,19:30
13848D,5777,WED,17:30,18:30
13834D,5778,TUE,18:30,19:30
13835D,5779,TUE,18:30,19:30
13850D,5780,WED,18:30,19:30
13836D,5781,TUE,17:30,18:30
13837D,5782,TUE,17:30,18:30
13853D,5783,TUE,17:30,18:30
70300D,5784,WED,18:00,19:00
70308D,5785,WED,18:00,19:00
70332D,5786,THU,18:00,19:00
70340D,5787,THU,18:00,19:00
70348D,5788,TUE,18:00,19:00
70356D,5789,TUE,18:00,19:00
70372D,5790,WED,18:00,19:00
70388D,5791,THU,18:00,19:00
13900D,5792,TUE,17:30,19:00
13901D,5793,TUE,17:30,19:00
13904D,5794,THU,17:30,19:00
13905D,5795,TUE,17:30,19:00
13906D,5796,TUE,17:30,19:00
13908D,5797,THU,17:30,19:00
13909D,5798,THU,17:30,19:00
13910D,5799,TUE,17:30,19:00
13912D,5800,THU,17:30,19:00
13913D,5801,THU,17:30,19:00
13916D,5802,WED,17:30,19:00
13917D,5803,WED,17:30,19:00
13920D,5804,TUE,17:30,19:00
13921D,5805,WED,17:30,19:00
13922D,5806,WED,17:30,19:00
13924D,5807,WED,17:30,19:00
13925D,5808,TUE,17:30,19:00
13928D,5809,THU,17:30,19:00
13929D,5810,THU,17:30,19:00
13932D,5811,WED,17:30,19:00
13933D,5812,WED,17:30,19:00
13936D,5813,THU,17:30,19:00
13937D,5814,THU,17:30,19:00
13940D,5815,TUE,17:30,19:00
13941D,5816,TUE,17:30,19:00
13944D,5817,WED,17:30,19:00
13945D,5818,WED,17:30,19:00
19641D,5819,MON,14:00,16:50
19641D,5820,WED,14:00,16:50
19553D,5821,WED,19:00,22:00
19558D,5822,THU,19:30,22:30
19556D,5823,TUE,19:00,22:00
19560D,5824,TUE,19:30,22:30
19563D,5825,WED,19:30,22:30
19572D,5826,MON,19:30,22:30
19567D,5827,THU,19:00,22:00
17835D,5828,WED,18:30,21:20
17829D,5829,TUE,18:00,20:50
17817D,5830,TUE,18:00,21:00
17800D,5831,,,
17802D,5832,,,
17836D,5833,,,
17825D,5834,TUE,17:00,19:50
17842D,5835,THU,19:00,22:00
17804D,5836,TUE,19:00,22:00
17810D,5837,MON,9:30,11:20
17812D,5838,MON,9:30,11:20
17814D,5839,MON,9:30,11:20
17816D,5840,MON,9:30,11:20
17845D,5841,MON,9:30,11:20
17841D,5842,MON,18:00,21:00
17843D,5843,WED,19:00,22:00
17807D,5844,,,
17809D,5845,,,
17848D,5846,,,
17956D,5847,THU,19:00,21:50
17992D,5848,WED,19:00,21:50
17960R,5849,THU,12:00,15:50
17922D,5850,FRI,19:00,21:50
17957D,5851,TUE,19:00,21:50
17855D,5852,TUE,13:00,15:50
17853D,5853,WED,13:00,15:50
17917R,5854,THU,19:00,21:50
17858D,5855,MON,13:00,14:50
17856R,5856,THU,16:30,19:20
17865R,5857,MON,13:00,15:50
17891R,5858,THU,19:00,21:50
17892D,5859,TUE,19:00,21:50
17894R,5860,MON,16:00,18:50
17919R,5861,WED,16:00,18:50
17909R,5862,MON,19:00,21:50
17900R,5863,FRI,13:00,15:50
17912R,5864,FRI,19:00,21:50
17910R,5865,MON,13:00,14:50
17906D,5866,FRI,13:00,15:50
17908D,5867,,,
17913D,5868,,,
17914D,5869,,,
17915D,5870,,,
17916D,5871,,,
17921R,5872,WED,9:00,11:50
17920R,5873,MON,13:00,15:50
17990R,5874,TUE,9:00,11:50
17947R,5875,THU,22:00,12:50
17929R,5876,WED,19:00,20:50
17958D,5877,WED,13:00,15:50
17931R,5878,FRI,19:00,21:50
17946D,5879,TUE,22:00,12:50
17997R,5880,TUE,13:00,15:50
17999R,5881,MON,19:00,21:50
17923D,5882,THU,19:00,21:50
17972D,5883,WED,13:00,15:50
17976R,5884,FRI,13:00,15:50
17953D,5885,,,
17984D,5886,,,
17985D,5887,,,
17987D,5888,,,
17989D,5889,,,
17983D,5890,MON,10:00,11:50
17991R,5891,THU,19:00,21:50
18002D,5892,THU,9:00,11:50
18006D,5893,THU,12:00,12:50
18007D,5894,THU,12:00,12:50
18008D,5895,THU,12:00,12:50
18009D,5896,THU,12:00,12:50
18011D,5897,THU,12:00,12:50
18013D,5898,THU,12:00,12:50
18014D,5899,THU,12:00,12:50
18016D,5900,THU,12:00,12:50
18017D,5901,THU,12:00,12:50
18000D,5902,TUE,14:00,17:50
18010D,5903,THU,14:00,14:50
18012D,5904,TUE,12:00,12:50
18015D,5905,THU,16:00,16:50
18020D,5906,THU,17:00,17:50
18022D,5907,WED,12:00,12:50
18030D,5908,FRI,9:00,9:50
18045D,5909,FRI,13:00,13:50
18047D,5910,THU,13:00,13:50
18060D,5911,TUE,18:00,18:50
18130D,5912,WED,13:00,13:50
18061D,5913,WED,22:00,13:50
18062D,5914,TUE,12:00,12:50
18065D,5915,MON,13:00,13:50
18066D,5916,MON,14:00,14:50
18068D,5917,TUE,9:00,9:50
18070D,5918,THU,14:00,17:50
18252D,5919,THU,9:00,9:50
18254D,5920,THU,13:00,13:50
18256D,5921,TUE,10:00,10:50
18258D,5922,TUE,11:00,11:50
18260D,5923,TUE,12:00,12:50
18262D,5924,WED,12:00,12:50
18075D,5925,MON,22:00,13:50
18076D,5926,WED,17:00,17:50
18077D,5927,MON,17:00,17:50
18078D,5928,TUE,12:00,12:50
18079D,5929,WED,18:00,18:50
18081D,5930,WED,12:00,12:50
18082D,5931,MON,18:00,18:50
18083D,5932,FRI,12:00,12:50
18084D,5933,MON,18:00,18:50
18086D,5934,MON,14:00,17:50
18087D,5935,WED,12:00,12:50
18088D,5936,WED,17:00,17:50
18089D,5937,WED,18:00,18:50
18091D,5938,FRI,10:00,10:50
18092D,5939,FRI,11:00,11:50
18142D,5940,WED,14:00,17:50
18090D,5941,WED,22:00,13:50
18098D,5942,THU,22:00,13:50
18143D,5943,TUE,13:00,17:50
18105D,5944,TUE,22:00,13:50
18106D,5945,TUE,9:00,10:50
18121D,5946,FRI,22:00,13:50
18160D,5947,WED,18:00,22:00
18125R,5948,THU,18:00,22:00
18126D,5949,MON,19:00,22:00
18138D,5950,THU,22:00,13:50
18139D,5951,WED,13:00,17:50
18140D,5952,WED,22:00,13:50
18145D,5953,THU,14:00,17:50
18161D,5954,THU,22:00,13:50
18165D,5955,TUE,22:00,13:50
18173D,5956,TUE,18:00,22:00
18176D,5957,THU,14:00,17:50
18146D,5958,WED,22:00,13:50
18187D,5959,MON,14:00,17:50
18190D,5960,TUE,14:00,17:50
18205D,5961,,,
18215D,5962,,,
18220D,5963,,,
18225D,5964,,,
18230D,5965,,,
18235D,5966,,,
18325D,5967,,,
31828R,5968,WED,13:00,14:50
18404D,5969,WED,16:00,19:50
18428D,5970,TUE,15:00,16:50
18428D,5971,THU,15:00,16:50
18430D,5972,MON,10:00,11:50
18430D,5973,WED,10:00,11:50
18431D,5974,TUE,13:00,14:50
18431D,5975,FRI,13:00,14:50
18401D,5976,MON,15:00,17:20
18427D,5977,MON,12:30,14:50
18432D,5978,TUE,13:00,15:20
18406D,5979,WED,21:00,12:50
18417D,5980,THU,19:30,21:20
32061R,5981,WED,15:00,18:20
18394D,5982,MON,18:00,19:50
18445D,5983,THU,12:00,14:50
18409D,5984,WED,23:00,12:50
18376D,5985,THU,22:00,12:20
18366D,5986,MON,18:00,20:50
18372D,5987,TUE,17:00,18:50
18418D,5988,MON,18:30,20:50
18441D,5989,TUE,22:00,12:50
18433D,5990,WED,13:00,14:50
18358D,5991,MON,10:00,11:50
18360D,5992,THU,19:00,20:50
18392D,5993,TUE,13:00,14:50
18423D,5994,THU,10:00,11:50
18438D,5995,THU,17:00,18:50
18363D,5996,MON,17:00,18:50
18363D,5997,THU,17:00,18:50
18390D,5998,TUE,10:00,11:50
18390D,5999,FRI,10:00,11:50
18405D,6000,MON,19:00,20:50
18405D,6001,THU,19:00,20:50
18439D,6002,MON,15:00,16:50
18439D,6003,FRI,15:00,16:50
18407D,6004,,,
18373D,6005,THU,14:00,17:20
18375D,6006,THU,14:00,17:20
18374D,6007,WED,10:00,11:50
18413D,6008,TUE,16:00,17:50
18426D,6009,WED,15:00,18:20
18429D,6010,THU,10:00,11:50
18411D,6011,MON,23:30,13:20
18421D,6012,FRI,12:30,14:20
18403D,6013,MON,15:00,17:20
18435D,6014,MON,9:30,11:50
18435D,6015,THU,9:30,11:50
18382D,6016,TUE,22:00,12:50
18422D,6017,TUE,18:00,20:50
18381D,6018,WED,13:00,15:50
18437D,6019,TUE,13:00,15:50
18386D,6020,WED,16:30,18:50
18368D,6021,MON,8:00,9:50
18368D,6022,WED,8:00,9:50
18389D,6023,,,
18402D,6024,,,
18440D,6025,THU,13:00,16:50
18425D,6026,,,
18361D,6027,THU,22:00,13:50
18415D,6028,,,
18450D,6029,FRI,13:00,13:50
18453D,6030,FRI,14:00,15:50
18451D,6031,FRI,13:00,13:50
18454D,6032,FRI,14:00,15:50
18452D,6033,FRI,13:00,13:50
18455D,6034,FRI,14:00,15:50
18469D,6035,TUE,13:00,15:50
18472D,6036,MON,9:00,11:50
18472D,6037,WED,9:00,11:50
18473D,6038,TUE,13:00,15:50
18473D,6039,THU,13:00,15:50
18474D,6040,MON,13:00,15:50
18475D,6041,TUE,18:00,20:50
18478D,6042,MON,18:00,20:50
18478D,6043,WED,18:00,20:50
18481D,6044,WED,14:00,16:50
18482D,6045,WED,14:00,16:50
18483D,6046,WED,14:00,16:50
18486D,6047,FRI,9:00,11:50
18487D,6048,FRI,9:00,11:50
18488D,6049,FRI,9:00,11:50
18489D,6050,TUE,9:00,11:50
18489D,6051,THU,9:00,11:50
18490D,6052,TUE,9:00,11:50
18490D,6053,THU,9:00,11:50
18491D,6054,TUE,9:00,11:50
18491D,6055,THU,9:00,11:50
18494D,6056,TUE,18:30,21:30
18495D,6057,WED,18:30,21:30
18496D,6058,THU,18:30,21:30
18497D,6059,MON,19:00,22:00
18498D,6060,TUE,19:00,22:00
18499D,6061,WED,19:00,22:00
18500D,6062,TUE,13:00,15:50
18501D,6063,TUE,9:00,11:50
18502D,6064,TUE,18:00,22:00
18513D,6065,WED,22:00,12:50
18514D,6066,WED,14:00,16:50
18515D,6067,THU,22:00,12:50
18516D,6068,TUE,14:00,16:50
18517D,6069,THU,16:00,18:20
18519D,6070,WED,16:00,18:20
18521D,6071,MON,17:00,19:50
18536D,6072,WED,19:00,22:00
18522D,6073,,,
18523D,6074,FRI,9:00,11:20
18526D,6075,TUE,16:00,18:20
18527D,6076,MON,23:00,13:20
18528D,6077,MON,13:30,15:50
18529D,6078,THU,9:00,11:20
18530D,6079,TUE,9:00,11:20
18531D,6080,MON,15:00,17:20
18534D,6081,TUE,9:00,11:20
18534D,6082,THU,9:00,11:20
18525D,6083,MON,18:00,21:00
18532D,6084,TUE,16:00,18:50
18533D,6085,MON,19:00,22:00
18535D,6086,FRI,10:00,11:50
18538D,6087,MON,19:00,22:00
18541D,6088,WED,21:00,12:50
18542D,6089,FRI,21:00,12:50
18544D,6090,WED,19:00,21:00
18546D,6091,,,
18549D,6092,TUE,9:00,11:50
18548D,6093,WED,9:00,11:50
18550D,6094,THU,18:00,21:00
18551D,6095,TUE,16:00,18:50
18552D,6096,MON,13:00,15:50
18553D,6097,FRI,13:00,15:50
18556D,6098,TUE,9:00,11:50
18555D,6099,WED,13:00,15:50
18561D,6100,MON,19:00,22:00
18562D,6101,WED,15:00,16:50
18567D,6102,THU,17:00,18:50
18564D,6103,TUE,13:00,14:50
18569D,6104,WED,18:30,21:30
18568D,6105,MON,13:00,16:50
18571D,6106,TUE,19:00,22:00
18573D,6107,TUE,18:00,20:50
18572D,6108,MON,18:30,21:30
18575D,6109,THU,18:00,21:00
18578D,6110,WED,21:00,12:50
18582D,6111,WED,18:00,21:50
18586D,6112,MON,18:00,21:50
18580D,6113,WED,22:00,12:50
18583D,6114,WED,19:00,22:00
18584D,6115,TUE,19:00,22:00
18587D,6116,TUE,9:00,11:50
18590D,6117,TUE,13:00,16:50
18591D,6118,TUE,13:00,16:50
18592D,6119,TUE,13:00,16:50
18593D,6120,TUE,13:30,17:20
18594D,6121,TUE,13:00,16:50
18595D,6122,TUE,13:00,16:50
18598D,6123,WED,9:00,11:50
18600D,6124,WED,13:00,16:50
18601D,6125,WED,13:00,16:50
18602D,6126,WED,13:00,16:50
18603D,6127,WED,13:00,16:50
18604D,6128,WED,13:00,16:50
18605D,6129,WED,13:00,16:50
18607D,6130,TUE,19:15,21:15
18612D,6131,WED,19:00,22:00
18613D,6132,WED,16:00,18:50
18606D,6133,MON,23:30,13:20
18615D,6134,MON,13:30,16:20
18617D,6135,TUE,13:30,16:20
18461D,6136,TUE,23:00,12:50
18674D,6137,MON,14:30,17:20
18460D,6138,TUE,23:00,12:50
18673D,6139,TUE,14:30,17:20
18462D,6140,TUE,23:00,12:50
18675D,6141,TUE,14:30,17:20
18464D,6142,TUE,23:00,12:50
18676D,6143,MON,14:30,17:20
18610D,6144,MON,9:00,11:50
18610D,6145,WED,9:00,11:50
18619D,6146,MON,9:00,11:50
18620D,6147,TUE,9:00,11:50
18620D,6148,THU,9:00,11:50
18621D,6149,TUE,9:00,11:50
18621D,6150,THU,9:00,11:50
18626D,6151,TUE,18:00,20:50
18623D,6152,TUE,13:00,16:50
18624D,6153,THU,9:00,11:50
18627D,6154,THU,14:00,17:50
18628D,6155,THU,13:00,16:20
18629D,6156,THU,19:00,22:30
18636D,6157,TUE,16:00,18:50
18644D,6158,TUE,21:00,12:50
18647D,6159,THU,13:00,16:50
18650D,6160,MON,19:00,22:00
18659D,6161,WED,8:00,11:50
18665D,6162,WED,13:00,16:50
18667D,6163,WED,13:00,16:50
18669D,6164,WED,13:00,16:50
18670D,6165,WED,13:00,16:50
18671D,6166,WED,13:00,16:50
18672D,6167,WED,13:00,16:50
18688D,6168,MON,22:00,12:50
18690D,6169,MON,19:00,22:00
18691D,6170,WED,13:00,15:50
18692D,6171,WED,13:00,15:50
18693D,6172,WED,13:00,15:50
18694D,6173,WED,13:00,15:50
18681D,6174,FRI,13:00,16:50
18679D,6175,MON,19:00,22:00
18682D,6176,THU,22:00,12:50
18689D,6177,MON,13:00,16:50
18687D,6178,THU,18:00,21:00
