SCT_ID,SCH_ID,SCH_DAY,SCH_STTIME,SCH_ENTIME
49746R,2932,WED,14:00,14:50
49950D,2933,FRI,8:00,9:50
49951D,2934,FRI,10:00,11:50
49755D,2935,WED,15:00,16:50
50020R,2936,THU,15:00,16:50
50021R,2937,FRI,10:00,11:50
50023R,2938,FRI,12:00,13:50
50025R,2939,MON,11:00,11:50
50025R,2940,WED,11:00,11:50
50026R,2941,FRI,12:00,13:50
50027R,2942,MON,12:00,12:50
50027R,2943,WED,12:00,12:50
50030R,2944,MON,13:00,13:50
50030R,2945,WED,13:00,13:50
50031R,2946,MON,13:00,14:50
50032R,2947,MON,14:00,14:50
50032R,2948,WED,14:00,14:50
50033R,2949,THU,12:00,13:50
50034R,2950,TUE,15:00,16:50
50035R,2951,WED,15:00,16:50
50036R,2952,FRI,13:00,14:50
50037R,2953,FRI,10:00,11:50
49760R,2954,MON,8:00,8:50
49760R,2955,WED,8:00,8:50
49761R,2956,TUE,8:00,8:50
49761R,2957,THU,8:00,8:50
49762R,2958,MON,9:00,9:50
49762R,2959,WED,9:00,9:50
49763R,2960,TUE,9:00,9:50
49763R,2961,THU,9:00,9:50
49764R,2962,WED,17:00,18:50
49765R,2963,TUE,10:00,10:50
49765R,2964,THU,10:00,10:50
49766R,2965,MON,11:00,11:50
49766R,2966,WED,11:00,11:50
49767D,2967,TUE,17:00,18:50
49768R,2968,MON,12:00,12:50
49768R,2969,WED,12:00,12:50
49769R,2970,TUE,12:00,12:50
49769R,2971,THU,12:00,12:50
49770R,2972,MON,13:00,13:50
49770R,2973,WED,13:00,13:50
49771R,2974,TUE,13:00,13:50
49771R,2975,THU,13:00,13:50
49772R,2976,MON,14:00,14:50
49772R,2977,WED,14:00,14:50
49773R,2978,TUE,14:00,14:50
49773R,2979,THU,14:00,14:50
49965R,2980,THU,17:00,18:50
49967D,2981,FRI,8:00,9:50
49970R,2982,MON,11:00,11:50
49970R,2983,WED,11:00,11:50
49971R,2984,TUE,13:00,13:50
49971R,2985,THU,13:00,13:50
49979R,2986,MON,15:00,16:50
49980R,2987,TUE,15:00,16:50
49981R,2988,WED,15:00,16:50
49982R,2989,THU,15:00,16:50
50050R,2990,MON,11:00,11:50
50050R,2991,WED,11:00,11:50
50051R,2992,MON,15:00,16:50
50052R,2993,MON,13:00,13:50
50052R,2994,WED,13:00,13:50
50053R,2995,FRI,10:00,11:50
50054R,2996,TUE,14:00,14:50
50054R,2997,THU,14:00,14:50
50055D,2998,FRI,12:00,13:50
50056R,2999,WED,15:00,16:50
50057R,3000,TUE,15:00,16:50
49776R,3001,MON,10:00,10:50
49776R,3002,WED,10:00,10:50
49777R,3003,TUE,10:00,10:50
49777R,3004,THU,10:00,10:50
49750R,3005,MON,14:00,15:50
49780R,3006,MON,10:00,10:50
49780R,3007,WED,10:00,10:50
49781R,3008,TUE,10:00,10:50
49781R,3009,THU,10:00,10:50
49782R,3010,MON,10:00,10:50
49782R,3011,WED,10:00,10:50
49811R,3012,WED,15:00,16:50
49812R,3013,MON,15:00,16:50
49813R,3014,WED,15:00,16:50
49988R,3015,FRI,10:00,11:50
49989R,3016,FRI,12:00,13:50
49790R,3017,MON,11:00,11:50
49790R,3018,WED,11:00,11:50
49792R,3019,MON,12:00,12:50
49792R,3020,WED,12:00,12:50
49991D,3021,TUE,13:00,14:50
49800R,3022,MON,9:00,9:50
49800R,3023,WED,9:00,9:50
49801R,3024,TUE,9:00,9:50
49801R,3025,THU,9:00,9:50
49802R,3026,MON,10:00,10:50
49802R,3027,WED,10:00,10:50
49803R,3028,TUE,10:00,10:50
49803R,3029,THU,10:00,10:50
49804D,3030,MON,11:00,11:50
49804D,3031,WED,11:00,11:50
49805R,3032,TUE,11:00,11:50
49805R,3033,THU,11:00,11:50
49806D,3034,MON,12:00,12:50
49806D,3035,WED,12:00,12:50
49881R,3036,MON,15:00,16:50
49882R,3037,WED,15:00,16:50
49884R,3038,FRI,12:00,13:50
49924R,3039,FRI,10:00,11:50
49925R,3040,FRI,12:00,13:50
49926D,3041,FRI,14:00,15:50
49821R,3042,TUE,9:00,9:50
49821R,3043,THU,9:00,9:50
49823R,3044,TUE,10:00,10:50
49823R,3045,THU,10:00,10:50
49825R,3046,TUE,11:00,11:50
49825R,3047,THU,11:00,11:50
49826R,3048,MON,13:00,13:50
49826R,3049,WED,13:00,13:50
49828R,3050,MON,14:00,14:50
49828R,3051,WED,14:00,14:50
49931R,3052,WED,15:00,16:50
50010R,3053,TUE,15:00,16:50
50011R,3054,MON,15:00,16:50
49848R,3055,MON,10:00,10:50
49848R,3056,WED,10:00,10:50
49849R,3057,TUE,8:00,8:50
49849R,3058,THU,8:00,8:50
49850R,3059,MON,11:00,11:50
49850R,3060,WED,11:00,11:50
49851R,3061,TUE,9:00,9:50
49851R,3062,THU,9:00,9:50
49852R,3063,MON,12:00,12:50
49852R,3064,WED,12:00,12:50
49948R,3065,FRI,10:00,11:50
49859R,3066,TUE,11:00,11:50
49859R,3067,THU,11:00,11:50
49861R,3068,TUE,13:00,13:50
49861R,3069,THU,13:00,13:50
49958R,3070,THU,15:00,16:50
49863R,3071,MON,10:00,10:50
49863R,3072,WED,10:00,10:50
49864R,3073,MON,11:00,11:50
49864R,3074,WED,11:00,11:50
49865R,3075,TUE,11:00,11:50
49865R,3076,THU,11:00,11:50
49866D,3077,MON,12:00,12:50
49866D,3078,WED,12:00,12:50
49867D,3079,TUE,12:00,12:50
49867D,3080,THU,12:00,12:50
49868D,3081,MON,13:00,13:50
49868D,3082,WED,13:00,13:50
49869R,3083,TUE,13:00,13:50
49869R,3084,THU,13:00,13:50
49870R,3085,MON,14:00,14:50
49870R,3086,WED,14:00,14:50
49972R,3087,MON,17:00,18:50
49974R,3088,MON,15:00,16:50
49975R,3089,FRI,12:00,13:50
49976R,3090,FRI,10:00,11:50
49973R,3091,TUE,17:00,18:50
49814R,3092,TUE,9:30,10:50
49814R,3093,THU,9:30,10:50
49815D,3094,TUE,9:30,10:50
49815D,3095,THU,9:30,10:50
49890R,3096,MON,9:00,9:50
49890R,3097,WED,9:00,9:50
49892R,3098,MON,14:00,14:50
49892R,3099,WED,14:00,14:50
49929R,3100,MON,10:00,10:50
49929R,3101,WED,10:00,10:50
49929R,3102,FRI,10:00,10:50
49930R,3103,MON,12:00,12:50
49930R,3104,WED,12:00,12:50
49930R,3105,FRI,12:00,12:50
50070D,3106,,,
50071D,3107,,,
50072D,3108,,,
50073D,3109,,,
50074D,3110,,,
50075D,3111,,,
50076D,3112,,,
50077D,3113,,,
50078D,3114,,,
50079D,3115,,,
50080D,3116,,,
50081D,3117,,,
50082D,3118,,,
50083D,3119,,,
50084D,3120,,,
50086D,3121,THU,20:00,20:50
50088D,3122,,,
50089D,3123,,,
50090D,3124,TUE,8:30,9:20
50091D,3125,WED,12:00,12:50
50092D,3126,THU,19:00,19:50
50012D,3127,,,
50013D,3128,,,
49345R,3129,TUE,17:00,18:50
49345R,3130,THU,17:00,18:50
49346R,3131,TUE,17:00,18:50
49346R,3132,THU,17:00,18:50
49374R,3133,MON,14:00,15:20
49374R,3134,WED,14:00,15:20
49375R,3135,THU,8:00,8:50
49376R,3136,THU,9:00,9:50
49377R,3137,FRI,10:00,10:50
49378R,3138,FRI,11:00,11:50
49379R,3139,FRI,8:00,8:50
49380R,3140,FRI,9:00,9:50
49383R,3141,TUE,23:00,12:20
49383R,3142,THU,23:00,12:20
49384R,3143,WED,11:00,11:50
49385R,3144,MON,8:00,8:50
49386R,3145,MON,9:00,9:50
49387R,3146,WED,8:00,8:50
49388R,3147,WED,9:00,9:50
49389R,3148,WED,10:00,10:50
49401R,3149,MON,12:00,12:50
49401R,3150,WED,12:00,12:50
49401R,3151,FRI,12:00,12:50
49402R,3152,TUE,8:00,8:50
49403R,3153,TUE,9:00,9:50
49404R,3154,THU,10:00,10:50
49405R,3155,THU,9:00,9:50
49406R,3156,THU,11:00,11:50
49407R,3157,THU,12:00,12:50
49428R,3158,TUE,17:00,18:20
49428R,3159,THU,17:00,18:20
49429R,3160,MON,8:00,8:50
49430R,3161,MON,9:00,9:50
49431R,3162,MON,10:00,10:50
49432R,3163,MON,11:00,11:50
49357R,3164,TUE,12:30,13:50
49357R,3165,THU,12:30,13:50
49358R,3166,FRI,9:00,9:50
49359R,3167,FRI,10:00,10:50
49474R,3168,MON,17:00,18:20
49474R,3169,WED,17:00,18:20
49475R,3170,MON,8:00,8:50
49476R,3171,MON,9:00,9:50
49477R,3172,WED,8:00,8:50
49480R,3173,WED,9:00,9:50
49491R,3174,TUE,14:00,15:20
49491R,3175,THU,14:00,15:20
49492R,3176,WED,9:00,9:50
49493R,3177,WED,10:00,10:50
49496R,3178,FRI,10:00,10:50
49497R,3179,FRI,11:00,11:50
49502R,3180,MON,8:30,9:50
49502R,3181,WED,8:30,9:50
49506R,3182,TUE,15:30,16:50
49506R,3183,THU,15:30,16:50
49515R,3184,TUE,17:00,18:20
49515R,3185,THU,17:00,18:20
49522R,3186,TUE,14:00,15:20
49522R,3187,THU,14:00,15:20
49526R,3188,MON,14:00,15:20
49526R,3189,WED,14:00,15:20
49538R,3190,MON,14:00,15:20
49538R,3191,WED,14:00,15:20
49551R,3192,TUE,12:30,13:50
49551R,3193,THU,12:30,13:50
49553R,3194,MON,8:00,8:50
49554R,3195,MON,9:00,9:50
49556R,3196,TUE,8:00,8:50
49557R,3197,TUE,9:00,9:50
49555R,3198,TUE,23:00,12:20
49555R,3199,THU,23:00,12:20
49560R,3200,MON,8:30,9:50
49560R,3201,WED,8:30,9:50
49563R,3202,WED,14:00,16:50
49572R,3203,TUE,9:30,10:50
49572R,3204,THU,9:30,10:50
49593D,3205,,,
49594D,3206,,,
49595D,3207,,,
49596D,3208,,,
49597D,3209,,,
49598D,3210,,,
49599D,3211,,,
49600R,3212,MON,16:30,18:50
49602R,3213,TUE,16:30,18:50
49603R,3214,THU,14:00,16:20
49619R,3215,THU,16:30,18:50
49621R,3216,THU,16:30,18:50
49629R,3217,WED,14:00,16:20
49637D,3218,,,
49638D,3219,,,
49639D,3220,,,
49640D,3221,,,
49641D,3222,,,
49642D,3223,,,
49643D,3224,,,
49644D,3225,,,
49655D,3226,,,
49656D,3227,,,
49657D,3228,,,
49658D,3229,,,
49649R,3230,FRI,12:00,14:20
49650D,3231,,,
49651D,3232,,,
49652D,3233,,,
49653R,3234,FRI,9:30,11:50
49671D,3235,,,
49672R,3236,TUE,14:00,16:20
49645D,3237,,,
49646D,3238,,,
49659D,3239,,,
49660D,3240,,,
49661D,3241,,,
49662D,3242,,,
49663D,3243,,,
49664R,3244,,,
49665R,3245,,,
49673D,3246,,,
49666D,3247,,,
49667D,3248,,,
49668D,3249,,,
49669D,3250,,,
49670D,3251,,,
50310R,3252,TUE,10:00,11:50
50310R,3253,THU,10:00,11:50
50315R,3254,TUE,12:00,13:50
50318R,3255,WED,14:00,15:50
50319R,3256,THU,14:00,15:50
50330R,3257,TUE,9:30,10:50
50330R,3258,THU,9:30,10:50
50332R,3259,FRI,8:00,9:50
50333R,3260,FRI,10:00,11:50
50334R,3261,FRI,12:00,13:50
50335R,3262,FRI,14:00,15:50
50336R,3263,FRI,16:00,17:50
50342R,3264,TUE,23:00,12:20
50342R,3265,THU,23:00,12:20
50340R,3266,MON,8:30,9:50
50340R,3267,WED,8:30,9:50
50341R,3268,TUE,17:00,18:20
50346R,3269,TUE,8:00,10:50
50347D,3270,TUE,23:00,13:50
50348R,3271,TUE,14:00,16:50
50349R,3272,WED,14:00,16:50
50350R,3273,WED,17:00,19:50
50351R,3274,THU,8:00,10:50
50352R,3275,THU,23:00,13:50
50353R,3276,THU,14:00,16:50
50360R,3277,TUE,9:30,10:50
50360R,3278,THU,9:30,10:50
50362R,3279,MON,8:30,9:50
50362R,3280,WED,8:30,9:50
50363R,3281,TUE,17:00,18:20
50366R,3282,TUE,8:00,10:50
50367D,3283,WED,8:00,10:50
50368R,3284,TUE,23:00,13:50
50369R,3285,WED,23:00,13:50
50370R,3286,THU,23:00,13:50
50371R,3287,FRI,23:00,13:50
50372R,3288,TUE,14:00,16:50
50373R,3289,WED,14:00,16:50
50374R,3290,THU,14:00,16:50
50376R,3291,WED,17:00,19:50
50377R,3292,THU,17:00,19:50
50479D,3293,,,
50478D,3294,,,
50477D,3295,,,
50380R,3296,MON,10:00,10:50
50380R,3297,WED,10:00,10:50
50380R,3298,FRI,10:00,10:50
50382R,3299,MON,12:00,12:50
50382R,3300,WED,12:00,12:50
50382R,3301,FRI,12:00,12:50
50383R,3302,WED,17:00,18:20
50386R,3303,TUE,8:00,10:50
50387R,3304,WED,8:00,10:50
50388R,3305,THU,8:00,10:50
50389R,3306,FRI,8:00,10:50
50390R,3307,TUE,23:00,13:50
50391R,3308,WED,23:00,13:50
50392R,3309,THU,23:00,13:50
50393R,3310,FRI,23:00,13:50
50394R,3311,TUE,14:00,16:50
50395R,3312,WED,14:00,16:50
50396R,3313,THU,14:00,16:50
50397R,3314,FRI,14:00,16:50
50398R,3315,TUE,17:00,19:50
50399R,3316,THU,17:00,19:50
50400R,3317,MON,15:30,16:50
50400R,3318,WED,15:30,16:50
50402R,3319,TUE,14:00,15:20
50402R,3320,THU,14:00,15:20
50403R,3321,THU,17:00,18:20
50406R,3322,TUE,8:00,10:50
50407R,3323,WED,8:00,10:50
50408R,3324,THU,8:00,10:50
50410R,3325,TUE,23:00,13:50
50411R,3326,WED,23:00,13:50
50412R,3327,THU,23:00,13:50
50413R,3328,FRI,23:00,13:50
50414R,3329,TUE,14:00,16:50
50415R,3330,WED,14:00,16:50
50417R,3331,FRI,14:00,16:50
50418R,3332,TUE,17:00,19:50
50419R,3333,WED,17:00,19:50
50420R,3334,MON,9:00,9:50
50420R,3335,WED,9:00,9:50
50420R,3336,FRI,9:00,9:50
50422R,3337,TUE,14:00,15:20
50422R,3338,THU,14:00,15:20
50423R,3339,THU,17:00,18:20
50426R,3340,TUE,8:00,10:50
50427R,3341,WED,8:00,10:50
50430R,3342,TUE,23:00,13:50
50431R,3343,THU,23:00,13:50
50432R,3344,WED,23:00,13:50
50434R,3345,WED,14:00,16:50
50436R,3346,FRI,14:00,16:50
50437R,3347,TUE,17:00,19:50
50438R,3348,WED,17:00,19:50
50780D,3349,MON,16:00,16:50
50780D,3350,WED,16:00,16:50
50781R,3351,TUE,12:00,12:50
50781R,3352,THU,12:00,12:50
50782R,3353,TUE,16:00,16:50
50782R,3354,THU,16:00,16:50
50783D,3355,FRI,8:00,10:50
50784R,3356,FRI,23:00,13:50
50785R,3357,FRI,14:00,16:50
50490R,3358,MON,9:00,9:50
50490R,3359,WED,9:00,9:50
50490R,3360,FRI,9:00,9:50
50494R,3361,TUE,14:00,15:50
50502R,3362,MON,8:30,9:50
50502R,3363,WED,8:30,9:50
50502R,3364,FRI,8:30,9:50
50508R,3365,TUE,14:00,15:50
50508R,3366,THU,14:00,15:50
50510R,3367,TUE,10:00,11:50
50510R,3368,THU,10:00,11:50
50514R,3369,WED,10:00,11:50
50514R,3370,FRI,10:00,11:50
50516D,3371,,,
50522D,3372,MON,13:00,13:50
50522D,3373,WED,13:00,13:50
50523D,3374,MON,14:00,15:50
50523D,3375,WED,14:00,15:50
50526D,3376,,,
50590R,3377,MON,12:00,12:50
50590R,3378,WED,12:00,12:50
50590R,3379,FRI,12:00,12:50
50600R,3380,MON,16:00,17:20
50606R,3381,MON,14:00,15:50
50606R,3382,WED,14:00,15:50
50611R,3383,TUE,10:00,11:50
50611R,3384,THU,10:00,11:50
50614R,3385,MON,9:00,9:50
50614R,3386,WED,9:00,9:50
50614R,3387,FRI,9:00,9:50
50622R,3388,TUE,10:00,11:50
50622R,3389,THU,10:00,11:50
50626R,3390,TUE,12:00,13:50
50626R,3391,THU,12:00,13:50
50632D,3392,,,
50633R,3393,,,
50634D,3394,,,
50637D,3395,,,
50638D,3396,,,
50679D,3397,,,
50643R,3398,MON,12:00,13:50
50643R,3399,WED,12:00,13:50
50660R,3400,TUE,16:00,18:50
50660R,3401,THU,16:00,18:50
08775D,3402,,,
50668D,3403,,,
50670D,3404,,,
50672D,3405,,,
50674D,3406,,,
50676D,3407,,,
50678D,3408,,,
52343D,3409,,,
52342D,3410,,,
52335D,3411,,,
52303D,3412,MON,14:00,16:50
52340D,3413,WED,17:00,19:50
52300D,3414,TUE,16:30,18:50
52305D,3415,MON,14:00,16:50
52312D,3416,TUE,12:30,13:50
52312D,3417,THU,12:30,13:50
52341D,3418,TUE,14:00,16:50
52314D,3419,THU,14:00,16:50
52310D,3420,WED,14:00,16:50
52336D,3421,MON,17:00,19:50
52301D,3422,,,
52345D,3423,,,
52346R,3424,,,
52347D,3425,,,
52348D,3426,,,
52349D,3427,,,
62378D,3428,MON,12:00,13:50
62378D,3429,WED,12:00,13:50
62377D,3430,MON,10:00,11:50
62377D,3431,WED,10:00,11:50
51910R,3432,MON,14:00,15:20
51910R,3433,WED,14:00,15:20
51911R,3434,WED,11:00,11:50
51912R,3435,FRI,12:00,12:50
51914R,3436,MON,15:30,16:20
51925R,3437,FRI,10:00,10:50
51928R,3438,THU,8:00,8:50
51930R,3439,TUE,12:30,13:50
51930R,3440,THU,12:30,13:50
51931R,3441,MON,9:00,9:50
51932R,3442,FRI,10:00,10:50
51933R,3443,MON,11:00,11:50
51934R,3444,WED,11:00,11:50
51935R,3445,WED,10:00,10:50
51936R,3446,WED,15:30,16:20
51937R,3447,THU,10:00,10:50
51938R,3448,FRI,11:00,11:50
02605R,3449,TUE,16:00,19:20
51940R,3450,TUE,17:00,18:20
51940R,3451,THU,17:00,18:20
51941R,3452,FRI,9:00,9:50
51942R,3453,MON,10:00,10:50
51943R,3454,FRI,11:00,11:50
51944R,3455,MON,12:00,12:50
52083R,3456,MON,8:30,9:50
52083R,3457,WED,8:30,9:50
51970R,3458,TUE,9:30,10:50
51970R,3459,THU,9:30,10:50
51975R,3460,THU,15:00,17:50
51996R,3461,MON,14:00,15:20
51996R,3462,WED,14:00,15:20
52000R,3463,TUE,14:00,16:50
52010R,3464,MON,15:30,16:50
52010R,3465,WED,15:30,16:50
52030D,3466,WED,14:00,16:50
52050D,3467,TUE,19:00,20:50
52050D,3468,THU,19:00,20:50
52053D,3469,TUE,19:00,20:50
52053D,3470,THU,19:00,20:50
52056D,3471,TUE,19:00,20:50
52056D,3472,THU,19:00,20:50
52090R,3473,WED,18:30,21:20
52112R,3474,TUE,15:30,18:20
52120R,3475,WED,14:00,16:50
52131D,3476,MON,15:00,17:50
52152R,3477,MON,14:00,16:50
52153R,3478,MON,16:00,17:20
52153R,3479,WED,16:00,17:20
52160R,3480,FRI,13:00,15:50
52170D,3481,,,
52175D,3482,,,
52169D,3483,WED,19:00,20:20
52430R,3484,TUE,8:00,9:20
52430R,3485,THU,8:00,9:20
52431R,3486,MON,8:00,9:50
52432R,3487,WED,8:00,9:50
52433R,3488,TUE,10:00,11:50
52434R,3489,THU,10:00,11:50
52435R,3490,TUE,16:00,17:50
52436R,3491,THU,16:00,17:50
52437R,3492,FRI,10:00,11:50
52438R,3493,FRI,14:00,15:50
52410R,3494,MON,8:30,9:50
52410R,3495,WED,8:30,9:50
52411R,3496,THU,8:00,9:50
52412R,3497,TUE,8:00,9:50
52413R,3498,TUE,10:00,11:50
52414R,3499,MON,12:00,13:50
52415R,3500,WED,12:00,13:50
52416R,3501,FRI,10:00,11:50
52417R,3502,FRI,12:00,13:50
52418R,3503,THU,10:00,11:50
52400R,3504,TUE,9:30,10:50
52400R,3505,THU,9:30,10:50
52401R,3506,MON,8:00,9:50
52402R,3507,FRI,8:00,9:50
52403R,3508,FRI,10:00,11:50
52404R,3509,THU,12:00,13:50
52405R,3510,TUE,12:00,13:50
52406R,3511,MON,12:00,13:50
52407R,3512,WED,12:00,13:50
52408R,3513,FRI,12:00,13:50
52440R,3514,TUE,8:00,9:20
52440R,3515,THU,8:00,9:20
52442R,3516,WED,8:00,9:50
52444R,3517,MON,8:00,9:50
52445R,3518,WED,8:00,9:50
52446R,3519,MON,12:00,13:50
52447R,3520,WED,12:00,13:50
52448R,3521,THU,16:00,17:50
52480R,3522,TUE,12:30,13:50
52480R,3523,THU,12:30,13:50
52491R,3524,TUE,16:00,17:50
52494R,3525,THU,16:00,17:50
52498R,3526,FRI,12:00,13:50
52499R,3527,WED,12:00,13:50
52495R,3528,MON,8:00,9:20
52495R,3529,WED,8:00,9:20
52496R,3530,THU,8:00,9:50
52497R,3531,WED,16:00,17:50
52455R,3532,TUE,23:00,12:20
52455R,3533,THU,23:00,12:20
52457R,3534,MON,12:00,13:50
52458R,3535,WED,12:00,13:50
52470R,3536,TUE,9:30,10:50
52470R,3537,THU,9:30,10:50
52471R,3538,WED,8:00,9:50
52472R,3539,THU,12:00,13:50
52478R,3540,MON,8:30,9:50
52478R,3541,WED,8:30,9:50
52479R,3542,FRI,8:00,9:50
52486R,3543,MON,10:00,11:50
52475R,3544,TUE,12:30,13:50
52475R,3545,THU,12:30,13:50
52476R,3546,MON,8:00,9:50
52477R,3547,TUE,10:00,11:50
52490R,3548,MON,15:30,16:50
52490R,3549,WED,15:30,16:50
52492R,3550,TUE,8:00,9:50
52493R,3551,FRI,10:00,11:50
52487R,3552,TUE,15:30,16:50
52487R,3553,THU,15:30,16:50
52488R,3554,MON,17:00,18:50
52489R,3555,WED,12:00,13:50
52483D,3556,,,
52482R,3557,TUE,12:00,13:50
52482R,3558,THU,12:00,13:50
52484R,3559,MON,10:00,11:50
52484R,3560,WED,10:00,11:50
52503R,3561,TUE,12:00,13:50
52503R,3562,THU,12:00,13:50
52506R,3563,MON,10:00,11:50
52506R,3564,WED,10:00,11:50
52500R,3565,TUE,8:00,9:50
52500R,3566,THU,8:00,9:50
52501R,3567,TUE,10:00,11:50
52501R,3568,THU,10:00,11:50
52573R,3569,TUE,14:00,15:20
52573R,3570,THU,14:00,15:20
52574R,3571,MON,12:00,13:50
52575R,3572,WED,10:00,11:50
52576R,3573,MON,15:30,16:50
52576R,3574,WED,15:30,16:50
52577R,3575,TUE,10:00,11:50
52578R,3576,THU,12:00,13:50
52536R,3577,TUE,12:00,13:50
52536R,3578,THU,12:00,13:50
52537R,3579,WED,12:00,13:50
52538R,3580,WED,10:00,11:50
52535R,3581,TUE,14:00,15:50
52535R,3582,THU,14:00,15:50
52540R,3583,MON,10:00,11:50
52540R,3584,WED,10:00,11:50
52541R,3585,MON,14:00,15:50
52541R,3586,WED,14:00,15:50
52547R,3587,TUE,14:00,15:50
52547R,3588,THU,14:00,15:50
52548R,3589,TUE,15:30,17:50
52548R,3590,THU,15:30,17:50
52542R,3591,TUE,9:30,10:50
52542R,3592,THU,9:30,10:50
52543R,3593,FRI,12:00,13:50
52544R,3594,WED,12:00,13:50
52545R,3595,THU,16:00,17:50
52546R,3596,WED,8:00,9:50
52551R,3597,MON,10:00,11:50
52551R,3598,WED,10:00,11:50
52561R,3599,MON,14:00,15:50
52561R,3600,WED,14:00,15:50
52566R,3601,TUE,10:00,11:50
52566R,3602,THU,10:00,11:50
52570R,3603,WED,14:00,17:50
52569R,3604,WED,15:30,19:20
52600R,3605,TUE,16:00,17:50
52600R,3606,THU,16:00,17:50
52585D,3607,TUE,15:30,18:50
52409D,3608,,,
52589R,3609,TUE,10:00,11:50
52589R,3610,THU,10:00,11:50
52667R,3611,MON,14:00,15:50
52667R,3612,WED,14:00,15:50
52567R,3613,MON,12:00,13:50
52567R,3614,WED,12:00,13:50
52553R,3615,MON,16:00,17:50
52553R,3616,WED,16:00,17:50
52556R,3617,MON,10:00,11:50
52556R,3618,WED,10:00,11:50
52559R,3619,MON,14:00,15:50
52559R,3620,WED,14:00,15:50
52658R,3621,MON,8:00,9:50
52658R,3622,WED,8:00,9:50
52659R,3623,MON,12:00,13:50
52659R,3624,WED,12:00,13:50
52662R,3625,MON,10:00,11:50
52662R,3626,WED,10:00,11:50
52666R,3627,TUE,12:00,13:50
52666R,3628,THU,12:00,13:50
52668R,3629,MON,12:00,13:50
52668R,3630,WED,12:00,13:50
52650D,3631,WED,15:30,18:50
52651D,3632,,,
52663R,3633,TUE,14:00,15:50
52663R,3634,THU,14:00,15:50
52669R,3635,MON,10:00,11:50
52669R,3636,WED,10:00,11:50
52528D,3637,MON,10:00,11:50
52528D,3638,WED,10:00,11:50
52664D,3639,TUE,14:00,17:50
52530D,3640,TUE,12:00,13:50
52530D,3641,THU,12:00,13:50
52680D,3642,,,
52681D,3643,,,
52532D,3644,MON,14:00,17:50
52683D,3645,THU,16:00,19:50
52799D,3646,,,
52689D,3647,MON,16:00,17:50
52689D,3648,WED,16:00,17:50
52685D,3649,TUE,16:00,19:50
52779D,3650,WED,16:00,19:50
52798D,3651,,,
52692D,3652,MON,10:00,11:50
52692D,3653,WED,10:00,11:50
29973D,3654,MON,14:00,15:50
29973D,3655,WED,14:00,15:50
52693D,3656,MON,14:00,15:20
52693D,3657,WED,14:00,15:20
52698D,3658,MON,8:30,9:50
52698D,3659,WED,8:30,9:50
52696D,3660,WED,12:00,13:50
52701D,3661,MON,10:00,11:50
52701D,3662,WED,10:00,11:50
52772D,3663,,,
52774D,3664,,,
52760D,3665,MON,16:00,19:50
52761D,3666,,,
52763D,3667,MON,16:00,19:50
52773D,3668,,,
52684D,3669,,,
52782D,3670,,,
52754D,3671,,,
52759D,3672,,,
52788D,3673,,,
52767D,3674,,,
52690D,3675,,,
52770D,3676,TUE,16:00,19:50
52699D,3677,WED,10:00,11:50
52700D,3678,WED,12:00,13:50
48096D,3679,,,
52665D,3680,,,
52735D,3681,,,
52749D,3682,,,
52762D,3683,MON,,
52768D,3684,,,
52786D,3685,,,
52674D,3686,MON,12:00,13:00
52764D,3687,,,
52765D,3688,,,
52776D,3689,,,
52777D,3690,,,
52734D,3691,,,
52736D,3692,,,
52737D,3693,,,
52750D,3694,MON,12:00,13:50
52738D,3695,,,
52722D,3696,MON,14:00,17:50
52723D,3697,MON,14:00,17:50
52744D,3698,,,
52745D,3699,,,
52741D,3700,MON,10:00,11:50
52730D,3701,THU,14:00,17:50
52731D,3702,THU,10:00,11:50
52732D,3703,MON,10:00,11:50
52732D,3704,WED,10:00,11:50
52742D,3705,WED,14:00,17:50
52743D,3706,WED,14:00,17:50
52711D,3707,WED,14:00,17:50
52783D,3708,,,
52784D,3709,TUE,13:00,16:50
52785D,3710,TUE,13:00,16:50
52787D,3711,TUE,13:00,16:50
52789D,3712,MON,14:00,17:50
52790D,3713,,,
52792D,3714,,,
52793D,3715,,,
52794D,3716,,,
52795D,3717,,,
52796D,3718,,,
12950D,3719,TUE,15:30,17:10
12978R,3720,TUE,23:00,12:20
12978R,3721,THU,23:00,12:20
12952R,3722,THU,17:00,18:20
12961R,3723,TUE,23:00,12:20
12961R,3724,THU,23:00,12:20
12953R,3725,WED,13:00,13:50
12958R,3726,MON,13:00,13:50
12959R,3727,MON,14:00,14:50
12962R,3728,WED,14:00,14:50
12979R,3729,TUE,23:00,12:20
12979R,3730,THU,23:00,12:20
12963R,3731,MON,13:00,13:50
12964R,3732,WED,13:00,13:50
12951R,3733,MON,15:30,16:50
12951R,3734,WED,15:30,16:50
12965R,3735,TUE,14:00,14:50
12971R,3736,THU,14:00,14:50
12966R,3737,TUE,9:30,10:50
12966R,3738,THU,9:30,10:50
12967R,3739,THU,15:00,15:50
12976R,3740,THU,16:00,16:50
12988D,3741,,,
12990D,3742,,,
12994D,3743,MON,15:30,17:10
12960D,3744,MON,14:00,15:50
12960D,3745,WED,14:00,15:50
29246D,3746,TUE,12:00,13:40
29246D,3747,THU,12:00,13:40
29247R,3748,WED,9:00,9:50
12992D,3749,THU,12:30,13:30
12969D,3750,WED,11:00,11:50
12982D,3751,TUE,23:00,12:20
12982D,3752,THU,23:00,12:20
