DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
MUCO,137B,42792D,Lecture,7,12,MUS,319,,,20241
MUCO,137B,42793D,Lab,7,12,BMH,100,,,20241
MUCO,221B,42798D,Lecture,8,15,MUS,204,,,20241
MUCO,232B,42828D,Lecture,17,20,MUS,303,,,20241
MUCO,232B,42829D,Lab,10,11,MUS,303,,,20241
MUCO,232B,42830D,Lab,7,10,MUS,303,,,20241
MUCO,232B,42832D,Lecture,18,20,MUS,204,,,20241
MUCO,232B,42833D,Lab,8,10,MUS,204,,,20241
MUCO,232B,42834D,Lab,10,10,MUS,204,,,20241
MUCO,232B,42840D,Lecture,14,18,TMC,G150,,,20241
MUCO,232B,42841D,Lab,5,9,TMC,G150,,,20241
MUCO,232B,42842D,Lab,9,9,TMC,G150,,,20241
MUCO,232B,42844D,Lecture,16,18,TMC,G150,,,20241
MUCO,232B,42845D,Lab,7,9,TMC,G150,,,20241
MUCO,232B,42846D,Lab,9,,TMC,G150,,,20241
MUCO,233B,42862D,Lecture,16,20,MUS,303,,,20241
MUCO,233B,42864D,Lecture,17,20,MUS,204,,,20241
MUCO,235,42870D,Lecture,13,18,MUS,303,,,20241
MUCO,237B,42883D,Lecture,5,12,MUS,319,,,20241
MUCO,237B,42884D,Lab,5,12,BMH,100,,,20241
MUCO,300,42910D,Lecture,13,15,BMH,200,,,20241
MUCO,321,42916D,Lecture,4,25,MUS,317,,,20241
MUCO,333,42920D,Lecture,25,28,MUS,204,,,20241
MUCO,337B,42943D,Lecture,5,8,MUS,317,,,20241
MUCO,337B,42944D,Lab,5,8,BMH,100,,,20241
MUCO,339,42955D,Lecture,6,15,BMH,200,,,20241
MUCO,434,43000D,Lecture,14,14,MUS,204,,,20241
MUCO,437B,43017D,Lecture,10,15,MUS,317,,,20241
MUCO,437B,43018D,Lab,10,15,BMH,100,,,20241
MUCO,441,43035D,Lecture,6,10,MUS,204,,2,20241
MUCO,472,43053D,Lecture,4,15,MUS,319,,,20241
MUCO,490,43055D,Lecture,0,10,MUS,317,,,20241
MUCO,501,43065D,Lecture,4,20,MUS,303,,,20241
MUCO,502,43070D,Lecture,10,19,MUS,303,,,20241
MUCO,521,43079D,Lecture,4,25,MUS,317,,,20241
MUCO,532,43093D,Lecture,4,12,MUS,319,,,20241
MUCO,534,43099D,Lecture,2,2,MUS,317,,,20241
MUCO,536,43105D,Lecture,4,12,MUS,319,,2,20241
MUCO,537,43109D,Lecture,8,15,MUS,317,,,20241
MUCO,590,43136D,Lecture,1,30,MUS,317,,,20241
MUCO,592,43142D,Lecture,5,8,MUS,319,,,20241
MUCO,631,43153D,Lecture,8,12,MUS,319,,,20241
MUCO,636,43164D,Lecture,6,12,MUS,319,,2,20241
MUCO,637,43170D,Lecture,3,10,MUS,317,,,20241
MUCO,737,43175D,Lecture,2,10,MUS,317,,,20241
MUCO,790,43185D,Lecture,0,30,MUS,317,,,20241
MUCO,794A,43190D,Lecture,1,30,MUS,317,,,20241
MUCO,794B,43192D,Lecture,0,30,MUS,317,,,20241
MUCO,794C,43194D,Lecture,1,30,MUS,317,,,20241
MUCO,794D,43196D,Lecture,0,30,MUS,317,,,20241
MUCO,794Z,43198D,Lecture,1,30,MUS,317,,,20241
MUCD,301,43205D,Lecture,1,30,MUS,211,Choral Conducting,,20241
MUCD,301,43207D,Lecture,1,30,MUS,317,Instrumental Conducting,,20241
MUCD,340,43210D,Lecture,2,16,MUS,106,,,20241
MUCD,343,43221D,Lecture,5,14,MUS,105,,,20241
MUCD,348,43226D,Lecture,8,12,MUS,105,,,20241
MUCD,348,43227D,Lecture,10,12,MUS,319,,,20241
MUCD,441,43246D,Lecture,10,12,MUS,208,,,20241
MUCD,443,43255D,Lecture,9,12,MUS,208,,,20241
MUCD,443,43256D,Lecture,11,,MUS,105,,,20241
MUCD,443,43257D,Lecture,11,12,MUS,105,,,20241
MUCD,490,43260D,Lecture,0,30,MUS,211,,,20241
MUCD,490,43263D,Lecture,0,30,MUS,317,,,20241
MUCD,501,43280D,Lecture,0,30,MUS,211,Choral Conducting,,20241
MUCD,501,43285D,Lecture,8,30,MUS,317,Instrumental Conducting,,20241
MUCD,541,43295D,Lecture,9,10,AES,138A,,,20241
MUCD,553,43310D,Lecture,0,30,MUS,211,Choral Conducting,,20241
MUCD,590,43320D,Lecture,0,30,MUS,211,,,20241
MUCD,590,43323D,Lecture,0,30,MUS,317,,,20241
MUCD,641,43330D,Lecture,1,6,AES,138A,,,20241
MUCD,653,43335D,Lecture,3,30,MUS,211,Choral Conducting,,20241
MUCD,790,43360D,Lecture,0,10,MUS,211,,,20241
MUCD,790,43365D,Lecture,0,10,MUS,317,,,20241
MUEN,222,43700R,Lecture,12,20,OFFICE,,,,20241
MUEN,305,43702D,Lecture,6,20,TMC,G128,,,20241
MUEN,307,43710R,Lecture,10,60,BMH,100,,,20241
MUEN,308,43715R,Lecture,7,60,MUS,106,,,20241
MUEN,310,43725D,Lecture,24,60,MUS,106,,,20241
MUEN,311,43730R,Lecture,15,60,MUS,106,,,20241
MUEN,312,43735D,Lecture,15,25,MUS,106,,,20241
MUEN,314,43740D,Lecture,0,20,MUS,105,,,20241
MUEN,320,43745D,Lecture,14,60,AES,138A,,,20241
MUEN,322,43755R,Lecture,8,20,OFFICE,,,,20241
MUEN,323,43760D,Lecture,33,75,AES,138A,,,20241
MUEN,324,43765R,Lecture,19,60,AES,138A,,,20241
MUEN,325,43770D,Lecture,31,60,MUS,317,,,20241
MUEN,325,43771D,Lecture,3,60,MUS,317,,,20241
MUEN,326,43774D,Lecture,12,20,BMH,100,,,20241
MUEN,326,43776D,Lecture,4,50,TMC,118,,,20241
MUEN,327,43800D,Lecture,12,60,RHM,104,,,20241
MUEN,327,43801D,Lecture,13,60,RHM,104,,,20241
MUEN,328,43804D,Lecture,8,30,RHM,104,,,20241
MUEN,329,43812D,Lecture,5,30,TMC,G128,Alaje,,20241
MUEN,329,43815D,Lecture,6,30,TMC,G128,Thornton Jazz Orchestra,,20241
MUEN,329,43818D,Lecture,7,30,TMC,G128,Concert Jazz Orchestra,,20241
MUEN,329,43821D,Lecture,2,8,TMC,G131,Honors Combo,,20241
MUEN,329,43824D,Lecture,9,30,TMC,118,Combo,,20241
MUEN,330,43830D,Lecture,1,20,AES,138A,,,20241
MUEN,331,43832D,Lecture,0,25,TMC,118,,,20241
MUEN,332,43835D,Lecture,44,60,TMC,118,,,20241
MUEN,344,43845D,Lecture,1,15,RHM,104,,,20241
MUEN,350,43855D,Lecture,1,10,UGW,120,,,20241
MUEN,505,43865D,Lecture,0,20,TMC,G128,,,20241
MUEN,507,43875R,Lecture,1,60,BMH,100,,,20241
MUEN,508,43880R,Lecture,0,60,MUS,106,,,20241
MUEN,510,43886D,Lecture,3,60,MUS,106,,,20241
MUEN,511,43890R,Lecture,1,60,MUS,106,,,20241
MUEN,512,43896D,Lecture,6,25,MUS,106,,,20241
MUEN,514,43899D,Lecture,4,20,MUS,105,,,20241
MUEN,520,43902D,Lecture,17,100,AES,138A,,,20241
MUEN,523,43908D,Lecture,30,100,AES,138A,,,20241
MUEN,525,43918D,Lecture,31,100,MUS,317,,,20241
MUEN,525,43919D,Lecture,0,100,MUS,317,,,20241
MUEN,526,43922D,Lecture,3,20,BMH,100,,,20241
MUEN,526,43926D,Lecture,4,30,TMC,118,,,20241
MUEN,527,43942D,Lecture,18,100,RHM,104,,,20241
MUEN,527,43943D,Lecture,2,100,RHM,104,,,20241
MUEN,528,43945D,Lecture,7,40,RHM,104,,,20241
MUEN,529,43947D,Lecture,3,30,TMC,G128,Alaje,,20241
MUEN,529,43950D,Lecture,6,30,TMC,G128,Thornton Jazz Orchestra,,20241
MUEN,529,43953D,Lecture,0,30,TMC,G128,Concert Jazz Orchestra,,20241
MUEN,529,43956D,Lecture,1,8,TMC,G131,Honors Combo,,20241
MUEN,529,43959D,Lecture,5,30,TMC,118,Combo,,20241
MUEN,530,43965D,Lecture,4,20,AES,138A,,,20241
MUEN,531,43968D,Lecture,0,25,TMC,118,,,20241
MUEN,532,43970D,Lecture,9,30,TMC,118,,,20241
MUEN,544,43975D,Lecture,4,15,RHM,104,,,20241
MUEN,550,43989D,Lecture,3,10,UGW,120,,,20241
MUEN,626,43988D,Lecture,2,20,BMH,100,,,20241
MUEN,628,43990D,Lecture,1,20,RHM,104,,,20241
MUEN,650,43995D,Lecture,2,10,UGW,120,,,20241
MUHL,351,44012D,Lecture,30,45,TMC,G156,,,20241
MUHL,490,44031D,Lecture,0,25,MUS,317,,,20241
MUHL,550,44043D,Lecture,16,25,MUS,303,,,20241
MUHL,570,44058D,Lecture,15,20,KDC,241,,,20241
MUHL,572,44065D,Lecture,11,25,BMH,200,,,20241
MUHL,587,44106D,Lecture,11,25,MUS,303,,,20241
MUHL,588,44108D,Lecture,33,,KDC,236,,,20241
MUHL,588,44109D,Lecture,19,25,TMC,G156,,,20241
MUHL,588,44111D,Lecture,8,25,KDC,241,,,20241
MUHL,589,44112D,Lecture,9,17,UGW,120,,,20241
MUHL,590,44115D,Lecture,0,20,MUS,317,,,20241
MUHL,594A,44122D,Lecture,0,5,MUS,317,,,20241
MUHL,594B,44125D,Lecture,1,5,MUS,317,,,20241
MUHL,594Z,44128D,Lecture,1,5,MUS,317,,,20241
MUHL,681,44149D,Lecture,10,15,TMC,202,,,20241
MUHL,790,44180D,Lecture,1,20,MUS,317,,,20241
MUHL,794A,44185D,Lecture,0,20,MUS,317,,,20241
MUHL,794B,44188D,Lecture,1,20,MUS,317,,,20241
MUHL,794C,44191D,Lecture,0,20,MUS,317,,,20241
MUHL,794D,44194D,Lecture,0,20,MUS,317,,,20241
MUHL,794Z,44197D,Lecture,3,20,MUS,317,,,20241
MUIN,270,44205D,Lecture,56,60,KDC,240,,,20241
MUIN,272,44209D,Lecture,57,60,KDC,240,,,20241
MUIN,280,44213D,Lecture,17,40,KDC,236,,,20241
MUIN,360,44240D,Lecture,29,36,TMC,G156,,,20241
MUIN,370,44244D,Lecture,60,,KDC,235,,,20241
MUIN,372,44247D,Lecture,11,60,TMC,G156,,,20241
MUIN,410,44256D,Lecture,49,,KDC,240,,,20241
MUIN,420,44260D,Lecture,39,40,KDC,240,,,20241
MUIN,425,44264D,Lecture,43,60,CTV,136A,,,20241
MUIN,430,44268D,Lecture-Discussion,58,,KDC,235,,,20241
MUIN,460,44291D,Lecture,39,,KDC,240,,,20241
MUIN,461,44292D,Lecture,36,,THH,106,,,20241
MUIN,462,44293D,Lecture,13,24,TMC,112,,,20241
MUIN,464,44295D,Lecture,21,24,TMC,112,,,20241
MUIN,475,44296D,Lecture,26,26,KDC,241,,,20241
MUIN,490,44306D,Lecture,0,10,TMC,118,,,20241
MUIN,496,44314D,Lecture,11,12,KDC,241,,,20241
MUIN,497,44315D,Lecture,10,24,TMC,112,Diverse Beginnings: Exploring Diversity and Inclusion at the Core of the Music Industry,,20241
MUIN,497,44316D,Lecture,24,,TMC,112,Ethics in the Music Industry,,20241
MUIN,497,44317D,Lecture,14,15,TMC,112,Music and Mindfulness: Strategy and Practice for an Ever Changing Field,,20241
MUIN,497,44318D,Lecture,24,,TMC,112,Artist and Repertoire,,20241
MUIN,497,44319D,Lecture,12,30,KDC,236,Artificial Intelligence in the Music Industry,,20241
MUIN,497,44320D,Lecture,27,30,KDC,241,DIY Touring,,20241
MUIN,497,44321D,Lecture,11,24,TMC,112,Advanced Data,,20241
MUIN,497,44322D,Lecture,16,,KDC,241,Music Industry Tool-Kit,,20241
MUIN,498A,44325D,Lecture,12,20,ONLINE,,,,20241
MUIN,498B,44327D,Lecture,69,70,TMC,118 & ONLINE,,,20241
MUIN,499,44331D,Lecture,13,15,TMC,118,Professional Music Capitals of the World - London,2,20241
MUIN,511,44339D,Lecture,22,24,TMC,112,,,20241
MUIN,520,44350D,Lecture,23,24,TMC,112,,,20241
MUIN,521,44353D,Lecture,24,24,TMC,112,,,20241
MUIN,523,44359D,Lecture,23,24,MUS,303,,,20241
MUIN,525,44363D,Lecture,22,24,TMC,112,,,20241
MUIN,526,44366D,Lecture,12,24,TMC,112,,,20241
MUIN,590,44386D,Lecture,2,10,TMC,118,,,20241
MUIN,598,44390D,Lecture,9,24,ONLINE,,,,20241
MUIN,790,44397D,Lecture,0,5,TMC,118,,,20241
MUJZ,141A,44426D,Lecture,0,0,,,,,20241
MUJZ,150,44432R,Lecture,3,8,TMC,G131,,,20241
MUJZ,153,44435D,Lecture,2,30,CTV,136A,Bass,,20241
MUJZ,153,44437D,Lecture,2,30,CTV,136A,Drumset,,20241
MUJZ,153,44438D,Lecture,3,30,CTV,136A,Guitar,,20241
MUJZ,153,44439D,Lecture,0,30,CTV,136A,Non-Traditional,,20241
MUJZ,153,44441D,Lecture,1,30,CTV,136A,Piano,,20241
MUJZ,153,44443D,Lecture,1,30,CTV,136A,Saxophone,,20241
MUJZ,153,44445D,Lecture,2,30,CTV,136A,Trombone,,20241
MUJZ,153,44447D,Lecture,0,30,CTV,136A,Trumpet,,20241
MUJZ,153,44449D,Lecture,2,30,CTV,136A,Voice,,20241
MUJZ,195,44455D,Lecture-Lab,11,20,TMC,G128,,,20241
MUJZ,218A,44461R,Lecture,7,8,TMC,G128,,,20241
MUJZ,218B,44462R,Lecture,2,8,TMC,G128,,,20241
MUJZ,253,44475D,Lecture,3,30,CTV,136A,Bass,,20241
MUJZ,253,44477D,Lecture,1,30,CTV,136A,Drumset,,20241
MUJZ,253,44478D,Lecture,1,30,CTV,136A,Guitar,,20241
MUJZ,253,44479D,Lecture,0,30,CTV,136A,Non-Traditional,,20241
MUJZ,253,44481D,Lecture,1,30,CTV,136A,Piano,,20241
MUJZ,253,44483D,Lecture,2,30,CTV,136A,Saxophone,,20241
MUJZ,253,44485D,Lecture,0,30,CTV,136A,Trombone,,20241
MUJZ,253,44487D,Lecture,0,30,CTV,136A,Trumpet,,20241
MUJZ,253,44489D,Lecture,3,30,CTV,136A,Voice,,20241
MUJZ,300,44495D,Lecture,1,30,TMC,118,Bass,,20241
MUJZ,300,44499D,Lecture,0,30,TMC,118,Non-Traditional,,20241
MUJZ,300,44501D,Lecture,4,30,TMC,118,Piano,,20241
MUJZ,300,44503D,Lecture,0,30,TMC,118,Saxophone,,20241
MUJZ,300,44505D,Lecture,0,30,TMC,118,Trombone,,20241
MUJZ,300,44507D,Lecture,0,30,TMC,118,Trumpet,,20241
MUJZ,300,44509D,Lecture,1,30,TMC,118,Voice,,20241
MUJZ,301,44512D,Lecture,0,30,TMC,118,Bass,,20241
MUJZ,301,44514D,Lecture,4,30,TMC,118,Composition,,20241
MUJZ,301,44516D,Lecture,5,30,TMC,118,Drumset,,20241
MUJZ,301,44518D,Lecture,0,30,TMC,118,Non-Traditional,,20241
MUJZ,301,44520D,Lecture,14,30,TMC,118,Piano,,20241
MUJZ,301,44522D,Lecture,5,30,TMC,118,Saxophone,,20241
MUJZ,301,44524D,Lecture,0,30,TMC,118,Trombone,,20241
MUJZ,301,44526D,Lecture,2,30,TMC,118,Trumpet,,20241
MUJZ,301,44528D,Lecture,6,30,TMC,118,Voice,,20241
MUJZ,305B,44532D,Lecture,10,20,TMC,G128,,,20241
MUJZ,311,44535D,Lecture,9,10,TMC,G131,,,20241
MUJZ,350,44541D,Lecture,9,30,KDC,236,,,20241
MUJZ,353,44543D,Lecture,1,30,CTV,136A,Bass,,20241
MUJZ,353,44546D,Lecture,0,30,CTV,136A,Composition,,20241
MUJZ,353,44549D,Lecture,1,30,CTV,136A,Drumset,,20241
MUJZ,353,44551D,Lecture,1,30,CTV,136A,Guitar,,20241
MUJZ,353,44552D,Lecture,0,30,CTV,136A,Non-Traditional,,20241
MUJZ,353,44555D,Lecture,2,30,CTV,136A,Piano,,20241
MUJZ,353,44558D,Lecture,1,30,CTV,136A,Saxophone,,20241
MUJZ,353,44561D,Lecture,0,30,CTV,136A,Trombone,,20241
MUJZ,353,44564D,Lecture,0,30,CTV,136A,Trumpet,,20241
MUJZ,353,44567D,Lecture,2,30,CTV,136A,Voice,,20241
MUJZ,395,44575D,Lecture-Lab,5,20,TMC,G128,,,20241
MUJZ,400,44595D,Lecture,2,10,TMC,G128,,,20241
MUJZ,450,44604R,Lecture,0,8,TMC,G131,,,20241
MUJZ,453,44622D,Lecture,2,30,CTV,136A,Bass,,20241
MUJZ,453,44625D,Lecture,1,30,CTV,136A,Composition,,20241
MUJZ,453,44628D,Lecture,1,30,CTV,136A,Drumset,,20241
MUJZ,453,44630D,Lecture,1,30,CTV,136A,Guitar,,20241
MUJZ,453,44631D,Lecture,0,30,CTV,136A,Non-Traditional,,20241
MUJZ,453,44634D,Lecture,3,30,CTV,136A,Piano,,20241
MUJZ,453,44637D,Lecture,0,30,CTV,136A,Saxophone,,20241
MUJZ,453,44640D,Lecture,0,30,CTV,136A,Trombone,,20241
MUJZ,453,44643D,Lecture,0,30,CTV,136A,Trumpet,,20241
MUJZ,453,44646D,Lecture,2,30,CTV,136A,Voice,,20241
MUJZ,490,44652D,Lecture,0,10,TMC,118,,,20241
MUJZ,501,44662D,Lecture,0,30,TMC,118,Bass,,20241
MUJZ,501,44665D,Lecture,1,30,TMC,118,Composition,,20241
MUJZ,501,44668D,Lecture,3,30,TMC,118,Drumset,,20241
MUJZ,501,44671D,Lecture,1,30,TMC,118,Non-Traditional,,20241
MUJZ,501,44674D,Lecture,4,30,TMC,118,Piano,,20241
MUJZ,501,44677D,Lecture,1,30,TMC,118,Saxophone,,20241
MUJZ,501,44680D,Lecture,1,30,TMC,118,Trombone,,20241
MUJZ,501,44683D,Lecture,1,30,TMC,118,Trumpet,,20241
MUJZ,501,44686D,Lecture,1,30,TMC,118,Voice,,20241
MUJZ,551,44694D,Lecture,7,8,TMC,G131,,,20241
MUJZ,553,44724D,Lecture,0,30,TMC,118,Bass,,20241
MUJZ,553,44727D,Lecture,0,30,TMC,118,Composition,,20241
MUJZ,553,44730D,Lecture,2,30,TMC,118,Drumset,,20241
MUJZ,553,44733D,Lecture,0,30,TMC,118,Non-Traditional,,20241
MUJZ,553,44736D,Lecture,2,30,TMC,118,Piano,,20241
MUJZ,553,44739D,Lecture,2,30,TMC,118,Saxophone,,20241
MUJZ,553,44742D,Lecture,1,30,TMC,118,Trombone,,20241
MUJZ,553,44745D,Lecture,1,30,TMC,118,Trumpet,,20241
MUJZ,553,44751D,Lecture,1,30,TMC,118,Voice,,20241
MUJZ,554,44754D,Lecture,0,5,TMC,118,,,20241
MUJZ,588,44756D,Lecture,3,8,TMC,G131,,,20241
MUJZ,590,44758D,Lecture,0,30,TMC,118,,,20241
MUJZ,653,44760D,Lecture,1,30,TMC,118,Bass,,20241
MUJZ,653,44763D,Lecture,4,30,TMC,118,Composition,,20241
MUJZ,653,44766D,Lecture,1,30,TMC,118,Drumset,,20241
MUJZ,653,44769D,Lecture,1,30,TMC,118,Non-Traditional,,20241
MUJZ,653,44772D,Lecture,0,30,TMC,118,Piano,,20241
MUJZ,653,44775D,Lecture,0,30,TMC,118,Saxophone,,20241
MUJZ,653,44778D,Lecture,0,30,TMC,118,Trombone,,20241
MUJZ,653,44781D,Lecture,0,30,TMC,118,Trumpet,,20241
MUJZ,653,44784D,Lecture,0,30,TMC,118,Voice,,20241
MUJZ,790,44797D,Lecture,0,10,TMC,118,,,20241
MPEM,301,44903D,Lecture,3,5,MUS,317,Historical Instrument or Voice,,20241
MPEM,450,44916D,Lecture,1,10,UGW,120,,,20241
MPEM,501,44948D,Lecture,2,10,MUS,317,Historical Instrument or Voice,,20241
MPEM,553,44955D,Lecture,1,10,MUS,317,Historical Instrument or Voice,,20241
MPEM,554,44958D,Lecture,1,5,MUS,317,,,20241
MPEM,590,44960D,Lecture,0,5,MUS,317,,,20241
MPEM,650,44975D,Lecture,1,5,UGW,120,,,20241
MPEM,653,44980D,Lecture,1,10,MUS,317,Historical Instrument or Voice,,20241
MPEM,754,44990D,Lecture,0,5,MUS,317,,,20241
MPEM,790,44995D,Lecture,0,10,MUS,317,,,20241
MPGU,120A,45000R,Lecture,10,20,MUS,101,,,20241
MPGU,120A,45001R,Lecture,13,20,BMH,200,,,20241
MPGU,120A,45002R,Lecture,14,20,BMH,200,,,20241
MPGU,120A,45010R,Lecture,15,20,BMH,200,,,20241
MPGU,120A,45014R,Lecture,8,20,MUS,101,,,20241
MPGU,120A,45015R,Lecture,11,20,BMH,200,,,20241
MPGU,120A,45020R,Lecture,12,20,BMH,200,,,20241
MPGU,120A,45025R,Lecture,18,20,BMH,200,,,20241
MPGU,120A,45030R,Lecture,14,20,BMH,200,,,20241
MPGU,120A,45035R,Lecture,14,20,BMH,200,,,20241
MPGU,120A,45040R,Lecture,13,20,BMH,200,,,20241
MPGU,120A,45045R,Lecture,7,20,BMH,200,,,20241
MPGU,120B,45060R,Lecture,11,20,BMH,200,,,20241
MPGU,120B,45065R,Lecture,6,20,MUS,101,,,20241
MPGU,121,45105R,Lecture,10,25,MUS,101,,,20241
MPGU,125,45140R,Lecture,11,12,MUS,208,,,20241
MPGU,126,45145R,Lecture,4,12,MUS,208,,,20241
MPGU,127,45148R,Lecture,7,12,MUS,208,,,20241
MPGU,153,45150D,Lecture,1,15,BMH,100,Classical Guitar,,20241
MPGU,160B,45168D,Lecture,3,15,MUS,101,,,20241
MPGU,253,45180D,Lecture,3,15,BMH,100,Classical Guitar,,20241
MPGU,300,45200D,Lecture,3,30,RHM,104,Classical Guitar,,20241
MPGU,300,45205D,Lecture,10,40,TMC,118,Studio Guitar,,20241
MPGU,301,45210D,Lecture,1,30,RHM,104,Classical Guitar,,20241
MPGU,301,45215D,Lecture,29,30,TMC,118,Studio Guitar,,20241
MPGU,301,45218D,Lecture,3,20,TMC,118,Flamenco,,20241
MPGU,353,45220D,Lecture,6,15,BMH,100,Classical Guitar,,20241
MPGU,453,45272D,Lecture,1,15,BMH,100,Classical Guitar,,20241
MPGU,459,45285D,Lecture,7,12,MUS,208,,,20241
MPGU,460,45287D,Lecture,0,0,,,,,20241
MPGU,490,45290D,Lecture,0,30,RHM,104,,,20241
MPGU,490,45295D,Lecture,0,30,TMC,118,,,20241
MPGU,501,45305D,Lecture,0,30,RHM,104,Classical Guitar,,20241
MPGU,501,45310D,Lecture,6,30,TMC,118,Studio Guitar,,20241
MPGU,501,45313D,Lecture,1,10,TMC,118,Flamenco,,20241
MPGU,553,45325D,Lecture,3,15,BMH,100,Classical Guitar,,20241
MPGU,553,45330D,Lecture,5,30,TMC,118,Studio Guitar,,20241
MPGU,554,45333D,Lecture,0,5,RHM,104,,,20241
MPGU,554,45335D,Lecture,0,5,TMC,118,,,20241
MPGU,558,45340D,Lecture,4,20,MUS,101,,,20241
MPGU,590,45345D,Lecture,0,30,RHM,104,,,20241
MPGU,590,45350D,Lecture,0,30,TMC,118,,,20241
MPGU,653,45365D,Lecture,6,15,BMH,100,Classical Guitar,,20241
MPGU,653,45370D,Lecture,3,30,TMC,118,Studio Guitar,,20241
MPGU,754,45380D,Lecture,0,5,RHM,104,,,20241
MPGU,754,45382D,Lecture,0,5,TMC,118,,,20241
MPGU,790,45388D,Lecture,0,10,RHM,104,,,20241
MPGU,790,45390D,Lecture,0,10,TMC,118,,,20241
MPKS,150A,45403R,Lecture,15,16,MUS,213,,,20241
MPKS,150A,45406R,Lecture,9,16,MUS,213,,,20241
MPKS,150A,45409R,Lecture,14,16,MUS,213,,,20241
MPKS,150A,45411R,Lecture,6,16,MUS,213,,,20241
MPKS,150A,45412R,Lecture,15,16,MUS,213,,,20241
MPKS,150A,45415R,Lecture,14,16,MUS,213,,,20241
MPKS,150A,45418R,Lecture,14,16,MUS,213,,,20241
MPKS,150A,45421R,Lecture,16,16,MUS,213,,,20241
MPKS,150A,45424R,Lecture,15,16,MUS,213,,,20241
MPKS,150A,45425R,Lecture,11,16,MUS,213,,,20241
MPKS,150A,45427R,Lecture,9,16,MUS,213,,,20241
MPKS,150B,45435R,Lecture,13,16,MUS,213,,,20241
MPKS,150B,45441R,Lecture,12,16,MUS,213,,,20241
MPKS,150C,45450R,Lecture,6,16,MUS,213,,,20241
MPKS,153,45465D,Lecture,0,30,RHM,104,Organ,,20241
MPKS,153,45470D,Lecture,8,30,RHM,104,Piano,,20241
MPKS,160B,45477D,Lecture,6,16,MUS,213,,,20241
MPKS,228,45485D,Lecture,12,12,RHM,104,,,20241
MPKS,250B,45506D,Lecture,11,16,MUS,213,,,20241
MPKS,253,45525D,Lecture,0,30,RHM,104,Organ,,20241
MPKS,253,45530D,Lecture,10,30,RHM,104,Piano,,20241
MPKS,260B,45540D,Lecture,11,16,MUS,213,,,20241
MPKS,300,45555D,Lecture,0,30,RHM,104,Organ,,20241
MPKS,300,45560D,Lecture,38,65,RHM,104,Piano,,20241
MPKS,301,45575D,Lecture,1,30,RHM,104,Harpsichord,,20241
MPKS,301,45580D,Lecture,1,30,RHM,104,Organ,,20241
MPKS,301,45583D,Lecture,1,30,RHM,104,Organ Service Playing,,20241
MPKS,301,45585D,Lecture,21,50,RHM,104,Piano,,20241
MPKS,353,45605D,Lecture,0,30,RHM,104,Organ,,20241
MPKS,353,45610D,Lecture,3,30,RHM,104,Piano,,20241
MPKS,360B,45617D,Lecture,2,25,MUS,105,,,20241
MPKS,431B,45627D,Lecture,6,10,RHM,104,,,20241
MPKS,450B,45640D,Lecture,5,10,RHM,104,,,20241
MPKS,453,45655D,Lecture,1,30,RHM,104,Organ,,20241
MPKS,453,45660D,Lecture,7,30,RHM,104,Piano,,20241
MPKS,472B,45682D,Lecture,5,12,ONLINE,,,,20241
MPKS,482,45688D,Lecture,17,20,MUS,106,,,20241
MPKS,490,45690D,Lecture,1,10,RHM,104,,,20241
MPKS,490,45696D,Lecture,0,10,RHM,104,,,20241
MPKS,501,45710D,Lecture,5,30,RHM,104,Collaborative Piano,,20241
MPKS,501,45720D,Lecture,3,30,RHM,104,Harpsichord,,20241
MPKS,501,45725D,Lecture,1,30,RHM,104,Organ,,20241
MPKS,501,45730D,Lecture,1,10,RHM,104,Organ Service Playing,,20241
MPKS,501,45735D,Lecture,12,30,RHM,104,Piano,,20241
MPKS,520,45742D,Lecture,12,25,ONLINE,,,,20241
MPKS,553,45765D,Lecture,5,30,RHM,104,Collaborative Piano,,20241
MPKS,553,45775D,Lecture,1,30,RHM,104,Organ,,20241
MPKS,553,45780D,Lecture,11,30,RHM,104,Piano,,20241
MPKS,554,45787D,Lecture,1,25,RHM,104,,,20241
MPKS,554,45789D,Lecture,2,5,RHM,104,,,20241
MPKS,560,45792D,Lecture,0,0,,,,,20241
MPKS,560,45793D,Lecture,0,0,,,,,20241
MPKS,561,45795D,Lecture,5,6,MUS,106,,,20241
MPKS,561,45796D,Lecture,6,,MUS,106,,,20241
MPKS,590,45800D,Lecture,0,30,RHM,104,,,20241
MPKS,590,45815D,Lecture,0,5,RHM,104,,,20241
MPKS,653,45820D,Lecture,4,30,RHM,104,Collaborative Piano,,20241
MPKS,653,45830D,Lecture,1,30,RHM,104,Organ,,20241
MPKS,653,45835D,Lecture,29,40,RHM,104,Piano,,20241
MPKS,754,45860D,Lecture,0,5,RHM,104,,,20241
MPKS,790,45875D,Lecture,1,10,RHM,104,,,20241
MPKS,790,45877D,Lecture,0,10,RHM,104,,,20241
MPPM,100,47300D,Lecture,96,140,CTV,136A,,,20241
MPPM,120,47320D,Lecture,27,30,CTV,136A,,,20241
MPPM,120,47321D,Lecture,29,30,CTV,136A,,,20241
MPPM,120,47323D,Lecture,14,16,MUS,101,,,20241
MPPM,120,47324R,Lecture,19,20,MUS,101,,,20241
MPPM,153,47340D,Lecture,26,35,TMC,118,,,20241
