DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS
REST,782B,24435D,Lecture,4,10,OFFICE,,,
REST,782C,24421D,Lecture,2,10,OFFICE,,,
REST,782E,24425D,Lecture,3,10,OFFICE,,,
SURG,701B,24500D,Lecture,2,5,OFFICE,,,
SURG,702B,24501D,Lecture,2,5,OFFICE,,,
SURG,708B,24502D,Lecture,2,10,OFFICE,,,
SURG,761C,24503D,Lecture,2,10,OFFICE,,,4
SURG,763C,24504D,Lecture,2,10,OFFICE,,,4
THTE,101,63317R,Lecture,0,0,TBA,,,
THTE,107,63301D,Lecture,22,25,MCC,111,,
THTE,201A,63302R,Lecture,15,18,DAB,213,,
THTE,201A,63303D,Lab,15,18,OFFICE,,,
THTE,201B,63305D,Lecture,0,0,,,,
THTE,203,63307D,Lecture,0,0,,,,
THTE,206A,63315D,Lecture,0,0,,,,
THTE,206A,63316R,Lab,0,20,OFFICE,,,
THTE,206B,63320D,Lecture,20,22,PED,207,,
THTE,206B,63321R,Lab,20,20,OFFICE,,,
THTE,208,63314D,Lecture,11,20,MCC,112,,
THTE,300,63304D,Lecture,9,18,MCC,112,,
THTE,300,63318D,Lab,9,18,OFFICE,,,
THTE,301,63308D,Lecture,8,18,MCC,107,,
THTE,301,63309D,Lab,8,18,TBA,,,
THTE,340,63340D,Lecture,15,18,MCC,109,,
THTE,340,63341R,Lab,15,18,PED,207,,
THTE,354,63313D,Lecture,41,80,OFFICE,,,
THTE,406,63310D,Lecture,0,0,,,,
THTE,406,63311R,Lab,0,0,TBA,,,
THTE,407,63306D,Lecture,9,18,MCC,111,,
THTE,415,63312R,Lecture,0,0,,,,
THTR,101,62606R,Lecture,13,18,DAB,,,
THTR,101,62602R,Lecture,18,18,PED,202,,
THTR,101,62604R,Lecture,18,18,DAB,109,,
THTR,101,62605R,Lecture,0,0,,,,
THTR,105,62603R,Lecture,4,15,ONLINE,,,
THTR,105,62607R,Lecture,10,11,SHR,105,,
THTR,105,62608R,Lecture,14,16,SHR,105,,
THTR,105,62628R,Lecture,11,16,SHR,105,,
THTR,105,62629R,Lecture,16,16,SHR,105,,
THTR,120B,62613R,Lecture,18,25,MCC,107,,
THTR,120B,62614R,Lecture,11,25,DAB,213,,
THTR,122,62625R,Lecture,9,18,PED,206,,
THTR,122,62626R,Lecture,18,18,DAB,,,
THTR,122,62627R,Lecture,18,18,DAB,,,
THTR,122,62619R,Lecture,12,18,MCC,112,,
THTR,122,62621R,Lecture,6,18,PED,204,,
THTR,122,62622R,Lecture,12,18,MCC,111,,
THTR,122,62624R,Lecture,14,18,PED,205,,
THTR,130,62639D,Lecture,9,20,MCC,102,,
THTR,130,62640R,Lecture,97,120,SGM,124,,
THTR,130,62641R,Lab,106,150,OFFICE,,,
THTR,131B,62651R,Lecture,17,20,MCC,106,,
THTR,131B,62652R,Lab,17,21,TTL,,,
THTR,132B,62655R,Lecture,17,20,KAP,164,,
THTR,141,62663D,Lecture,18,25,MCC,107,,
THTR,141,62664R,Lab,18,25,OFFICE,,,
THTR,152,62675R,Lecture,11,20,PED,205,,
THTR,152,62676R,Lecture,20,20,SCD,,,
THTR,152,62677R,Lecture,0,0,,,,
THTR,152,62678R,Lecture,0,0,,,,
THTR,152,62679R,Lecture,20,20,MCC,109,,
THTR,195,62731R,Lecture,16,48,WPH,,,
THTR,196,62848R,Lecture,0,0,,,,
THTR,197,63261R,Lecture,52,70,LVL,17,,
THTR,202,63254R,Lecture,18,18,PED,206,,
THTR,205,62617R,Lecture,14,20,,,,
THTR,213,62757R,Lecture,8,12,PED,,,
THTR,214B,63284R,Lecture,10,25,MCC,107,,
THTR,220B,62765R,Lecture,10,25,MCC,111,,
THTR,222,62769R,Lecture,9,10,DAB,115,,
THTR,225,62611R,Lecture,40,40,THH,110,,
THTR,225,62771R,Lecture,42,42,SOS,,,
THTR,225,63287R,Lecture,46,46,WPH,,,
THTR,225,63288R,Lecture,22,40,WPH,,,
THTR,225,62762R,Discussion,150,200,TBA,,,
THTR,229,62615R,Lecture,0,0,,,,
THTR,230,62776R,Lecture,7,25,GFS,229,,
THTR,232,62781R,Lecture,15,20,MCC,106,,
THTR,241,62787D,Lecture,14,15,HED,103,,
THTR,250,62783R,Lecture,7,18,DAB,,,
THTR,250,62784R,Lecture,15,18,DAB,,,
THTR,252A,62793R,Lecture,6,16,MCC,111,,
THTR,252A,62788R,Lecture,17,16,DAB,109,,
THTR,252B,62612R,Lecture,13,18,DAB,109,,
THTR,252B,62792R,Lecture,1,18,PED,205,,
THTR,252B,62794R,Lecture,14,18,DAB,109,,
THTR,252B,62799R,Lecture,18,18,SCD,,,
THTR,252B,62789R,Lecture,15,18,MCC,107,,
THTR,252B,62790D,Lecture,0,0,,,,
THTR,252B,62791D,Lecture,0,0,,,,
THTR,290,63000R,Lecture,0,0,,,,
THTR,295,63012R,Lecture,25,25,WPH,101,,
THTR,302,62847R,Lecture,11,25,DMC,154,,
THTR,303,63052D,Lecture,10,10,MCC,106,,
THTR,303,63053R,Lab,10,10,OFFICE,,,
THTR,305A,63019R,Lecture,18,18,SCD,,,
THTR,305A,63021R,Lecture,0,0,,,,
THTR,305A,63022R,Lecture,18,18,PED,206,,
THTR,305A,63023R,Lecture,18,18,PED,208,,
THTR,305A,63025R,Lecture,17,18,SCD,,,
THTR,305B,63027R,Lecture,18,18,PED,208,,
THTR,306,62657R,Lecture,7,14,MCC,110,,
THTR,307,62667R,Lecture,8,25,GFS,229,,
THTR,308,62668R,Lecture,8,8,MCC,106,,
THTR,312,63257R,Lecture,6,30,SOS,,,
THTR,313,63033R,Lecture,0,0,,,,
THTR,315B,63042D,Lecture,11,25,PED,207,,
THTR,316,63043R,Lecture,0,0,,,,
THTR,317,63044R,Lecture,6,18,PED,208,,
THTR,318,62653R,Lecture,5,40,KAP,144,,
THTR,320B,63048R,Lecture,11,25,MCC,111,,
THTR,322,63049R,Lecture,17,18,PED,206,,
THTR,325,62618R,Lecture,18,18,MCC,109,,
THTR,335,62921D,Lab,0,0,TBA,,,
THTR,336,63051D,Lecture,9,10,MCC,110,,
THTR,339B,62936R,Lecture,12,25,MCC,111,,
THTR,342A,63059R,Lecture,17,18,DAB,213,,
THTR,342B,63060D,Lecture,10,18,MCC,111,,
THTR,342B,63061R,Lecture,4,18,PED,208,,
THTR,343,63062R,Lecture,16,18,DAB,213,,
THTR,352B,63068R,Lecture,10,18,MCC,112,,
THTR,352B,63069R,Lecture,0,0,,,,
THTR,354,63072D,Lecture,0,0,,,,
THTR,354,63074R,Lecture,14,18,DAB,109,,
THTR,354,63278R,Lecture,0,0,,,,
THTR,355,63075R,Lecture,20,20,DAB,,,
THTR,365,63076R,Lecture,14,18,DMC,106,,
THTR,366,63078R,Lecture,8,18,MCC,102,,
THTR,395,63095D,Lecture,0,0,,,,
THTR,397,63100D,Lecture,10,50,OFFICE,,,
THTR,397,63101D,Lecture,0,50,OFFICE,,,
THTR,397,63102D,Lecture,0,0,OFFICE,,,
THTR,397,63103D,Lecture,10,50,DAB,213,,
THTR,397,63109D,Lecture,0,0,TBA,,,
THTR,397,63123D,Lecture,0,50,OFFICE,,,
THTR,397,63131R,Lecture,9,25,TBA,,,
THTR,397,63133R,Lecture,14,25,TBA,,,
THTR,397,63137D,Lecture,0,0,OFFICE,,,
THTR,397,63140D,Lecture,25,50,OFFICE,,,
THTR,397,63104D,Lecture,10,50,MCC,107,,
THTR,397,63105D,Lecture,10,50,SCD,,,
THTR,397,63106D,Lecture,0,0,OFFICE,,,
THTR,397,63107D,Lecture,0,0,OFFICE,,,
THTR,397,63108D,Lecture,0,0,OFFICE,,,
THTR,401,63097R,Lecture,17,30,DMC,207,,
THTR,404,62666D,Lecture,21,22,DAB,,,
THTR,405,63096R,Lecture,15,30,DAB,,,
THTR,406,63099R,Lecture,26,30,THH,112,,
THTR,407B,63112R,Lecture,6,12,PED,,,
THTR,408A,63098R,Lecture,12,18,MCC,112,,
THTR,408A,63113R,Lecture,18,18,DAB,,,
THTR,408B,63114R,Lecture,10,18,PED,206,,
THTR,409,63258R,Lecture,0,0,,,,
THTR,409,63260R,Lab,0,0,TBA,,,
THTR,410,63117R,Lecture-Lab,11,18,SHR,105,,
THTR,411,63116R,Lecture,18,18,DAB,,,
THTR,416,63208D,Lecture,0,0,,,,
THTR,417,63119R,Lecture,25,25,MCC,107,,
THTR,419,63121R,Lecture,18,18,MCC,109,,
THTR,421,63031R,Lecture,18,18,DMC,254,,
THTR,422,63030R,Lecture,0,0,,,,
THTR,423,63110R,Lecture,16,18,WPH,104,,
THTR,424,63034R,Lecture,25,40,THH,118,,
THTR,424,63035R,Lecture,13,40,THH,118,,
THTR,425,63037R,Lecture,2,18,THH,,,
THTR,426,63125R,Lecture,0,0,,,,
THTR,427,63126D,Lecture,9,12,DAB,,,
THTR,427,63127R,Lecture,20,20,SHR,105,,
THTR,427,63128D,Lecture,10,12,DAB,,,
THTR,430,63130R,Lecture,6,10,SOS,,,
THTR,431,63132R,Lecture,8,15,SOS,,,
THTR,432B,63134R,Lecture,3,12,WPH,200,,
THTR,433B,63136R,Lecture,2,12,PED,,,
THTR,434B,63138R,Lecture,2,12,MCC,106,,
THTR,435,63139R,Lecture,9,10,BIT,,,
THTR,437,63143D,Lecture,13,14,TTL,,,
THTR,438,63145R,Lecture,4,18,WPH,104,,
THTR,441,63151R,Lecture,1,14,MCC,110,,
THTR,442,63154D,Lecture,10,10,MCC,110,,
THTR,442,63155D,Lecture,10,10,MCC,110,,
THTR,445,63158R,Lecture,0,0,,,,
THTR,447,62634R,Lecture,19,25,PED,206,,
THTR,448,62658R,Lecture,0,0,,,,
THTR,448,62659R,Lab,0,25,OFFICE,,,
THTR,452,63159R,Lecture,0,0,,,,
THTR,453,63161R,Lecture,4,12,MCC,102,,
THTR,454,63163R,Lecture,6,18,MCC,111,,
THTR,455,63160D,Lecture,0,0,,,,
THTR,456,63164R,Lecture,7,30,DMC,256,,
THTR,457,63167D,Lecture,10,18,SHR,105,,
THTR,460,63165R,Lecture,6,30,VHE,206,,
THTR,464,63166R,Lecture,18,18,SHR,105,,
THTR,464,63168D,Lecture,19,19,SHR,105,,
THTR,464,63276R,Lecture,18,18,SHR,105,,
THTR,465,63090D,Lecture,0,0,,,,
THTR,467,62637R,Lecture,10,18,SHR,105,,
THTR,471,62600D,Lecture,9,18,DAB,213,,
THTR,471,63170D,Lecture,10,18,DAB,,,
THTR,473,63175D,Lecture,14,14,OFFICE,,,
THTR,474,63172R,Lecture,14,14,DAB,,,
THTR,474,63173R,Lecture,14,14,DAB,,,
THTR,474,63177R,Lecture,14,14,MCC,111,,
THTR,475,63176R,Lecture,12,12,OFFICE,,,
THTR,476,63178R,Lecture,21,25,KAP,159,,
THTR,479,63184R,Lecture,15,18,PED,206,,
THTR,480A,63182R,Lecture,8,12,SHR,105,,
THTR,480A,63187R,Lecture,11,12,SHR,105,,
THTR,480A,63189R,Lecture,0,0,,,,
THTR,480A,63190D,Lecture,12,14,SHR,105,,
THTR,480A,63191R,Lecture,12,12,SHR,105,,
THTR,480A,63275R,Lecture,2,15,OFFICE & ONLINE,,,
THTR,480B,63194R,Lecture,0,0,,,,
THTR,482,63197R,Lecture,7,14,PED,208,,
THTR,482,63199R,Lecture,5,14,PED,206,,
THTR,484,63089R,Lecture,2,18,SHR,105,,
THTR,484,63198R,Lecture,19,20,SHR,105,,
THTR,488,63200R,Lecture,5,30,MCC,107,,
THTR,489,63201D,Lecture,2,25,TBA,,,
THTR,490,63205D,Lecture,1,5,BIT,,,1
THTR,490,63206D,Lecture,2,5,OFFICE,,,1
THTR,490,63207D,Lecture,0,5,OFFICE,,,1
THTR,490,63209D,Lecture,0,5,TBA,,,2
THTR,490,63211D,Lecture,0,5,TBA,,,1
THTR,490,63212D,Lecture,0,5,TBA,,,4
THTR,490,63213D,Lecture,0,5,TBA,,,2
THTR,490,63204D,Lecture,0,5,TBA,,,1
THTR,493B,63210R,Lecture,14,25,KAP,159,,
THTR,497,63129D,Lecture,0,50,OFFICE,,,
THTR,497,63216D,Lecture,10,50,TBA,,,
THTR,497,63217D,Lecture,5,50,OFFICE,,,
THTR,497,63221D,Lecture,0,50,OFFICE,,,
THTR,497,63218D,Lecture,0,0,TBA,,,
THTR,499,62635R,Lecture,7,25,MCC,112,,2
THTR,499,62638R,Lecture,7,30,DMC,151,,2
THTR,499,63122R,Lecture,8,12,PED,,,2
THTR,499,63214D,Lecture,0,25,,,,2
THTR,500,63223D,Lecture,5,12,MCC,102,,
THTR,501,63219D,Lecture,5,14,DAB,,,
THTR,506,63224D,Lecture,0,12,MCC,102,,
THTR,515B,63225D,Lecture,0,20,DAB,213,,
THTR,515B,63226D,Lab,0,20,MCC,109,,
THTR,515D,63227D,Lecture,0,20,DAB,213,,
THTR,515D,63228D,Lab,0,20,TBA,,,
THTR,515E,63239D,Lecture,0,0,,,,
THTR,516,63220D,Lecture,0,12,DAB,,,
THTR,520B,63230D,Lecture,0,20,PED,204,,
THTR,520B,63231D,Lab,0,20,MCC,109,,
THTR,520D,63232D,Lecture,0,20,MCC,112,,
THTR,520D,63233D,Lab,0,20,DAB,109,,
THTR,520E,63234D,Lecture,2,20,PED,208,,
THTR,529B,63240D,Lecture,0,20,DMC,108,,
THTR,540B,63245D,Lecture,0,20,MCC,109,,
THTR,540D,63250D,Lecture,0,20,SCD,,,
THTR,540F,63251D,Lecture,2,20,DAB,,,
THTR,540F,63253D,Lab,2,20,MCC,110,,
THTR,566,63256D,Lecture,5,12,DMC,103,,
THTR,571,63265D,Lecture,2,20,DAB,,,
THTR,580B,63241D,Lecture,2,12,DAB,,,
THTR,596,63289D,Lecture,2,20,OFFICE,,,
THTR,597,63282D,Lecture,0,20,DAB,109,,
THTR,597,63283D,Lecture,2,20,DAB,109,,
EDCO,503,27098D,Lecture,17,25,ONLINE,,,
EDCO,541,26741D,Lecture,17,17,WPH,107,,
EDCO,541,26791D,Lecture,16,16,WPH,,,
EDCO,541,26818D,Lecture,16,16,WPH,107,,
EDCO,541,27101D,Lecture,15,19,ONLINE,,,
EDCO,541,27182D,Lecture,19,19,ONLINE,,,
EDCO,574,27110D,Lecture,10,11,ONLINE,,,
EDCO,574,27174D,Lecture,4,11,ONLINE,,,
EDCO,574,27188D,Lecture,12,12,ONLINE,,,
EDCO,575A,27130D,Lecture,12,12,ONLINE,,,
EDCO,575A,27180D,Lecture,6,11,ONLINE,,,
EDCO,575B,27117D,Lecture,11,11,ONLINE,,,
EDCO,575B,27133D,Lecture,11,11,ONLINE,,,
EDCO,575B,27134D,Lecture,11,11,ONLINE,,,
EDCO,575B,27147D,Lecture,11,11,ONLINE,,,
EDCO,575B,27159D,Lecture,12,12,ONLINE,,,
EDCO,575B,27160D,Lecture,11,11,ONLINE,,,
EDCO,575B,27185D,Lecture,3,11,ONLINE,,,
EDHP,552,26762D,Lecture,26,26,WPH,,,
EDHP,552,26780D,Lecture,25,25,WPH,101,,
EDHP,560,34980D,Lecture,14,15,DML,233,,
EDHP,580,26857D,Lecture,24,24,WPH,205,,
EDHP,580,26870D,Lecture,23,23,DMC,257,,
EDHP,587,26790D,Lecture,17,20,WPH,104,,1
EDHP,593B,26747D,Lecture,9,24,WPH,207,,
EDHP,593B,26777D,Lecture,23,24,WPH,103,,
EDHP,594B,26740D,Lecture,2,12,OFFICE,,,
EDHP,594B,26776D,Lecture,7,10,OFFICE,,,
EDHP,594B,27195D,Lecture,5,6,OFFICE,,,
EDHP,594Z,27088D,Lecture,1,2,OFFICE,,,
EDHP,657,26730D,Lecture,23,23,WPH,206,,
EDHP,657,26833D,Lecture,14,23,WPH,107,,
EDHP,657,26854D,Lecture,8,25,ONLINE,,,
EDPT,502,26743D,Lecture,24,24,WPH,102,,
EDPT,502,26763D,Lecture,21,23,WPH,106,,
EDPT,502,27104D,Lecture,16,17,ONLINE,,,
EDPT,502,27105D,Lecture,15,17,ONLINE,,,
EDPT,652,26669D,Lecture,8,20,WPH,403,,
EDUC,392,10433D,Lecture,7,10,KAP,150,,
EDUC,422,27309D,Lecture,20,20,SOS,,,
EDUC,426,27314D,Lecture,7,10,WPH,704,,
EDUC,428,27311D,Lecture,9,10,WPH,900,,
EDUC,500,27091D,Lecture,9,15,ONLINE,,,
EDUC,500,27092D,Lecture,12,15,ONLINE,,,
EDUC,508,27189D,Lecture,18,25,ONLINE,,,
EDUC,511,27094D,Lecture,17,25,ONLINE,,,
EDUC,515,26700D,Lecture,17,17,DMC,209,,
EDUC,515,26701D,Lecture,13,17,WPH,101,,
EDUC,515,26771D,Lecture,17,17,WPH,205,,
EDUC,515,26772D,Lecture,17,17,SOS,,,
EDUC,520,27137D,Lecture,18,22,ONLINE,,,
EDUC,520,27138D,Lecture,17,22,ONLINE,,,
EDUC,522,27500D,Lecture,20,20,ONLINE,,,
EDUC,522,27501D,Lecture,19,20,ONLINE,,,
EDUC,523,27480D,Lecture,15,19,ONLINE,,,
EDUC,523,27481D,Lecture,19,19,ONLINE,,,
EDUC,524,27490D,Lecture,15,19,ONLINE,,,
EDUC,524,27491D,Lecture,19,19,ONLINE,,,
EDUC,531,26856D,Lecture,19,19,SOS,,,
EDUC,531,26858D,Lecture,4,9,ONLINE,,,
EDUC,532,27520D,Lecture,19,20,ONLINE,,,
EDUC,532,27521D,Lecture,20,20,ONLINE,,,
EDUC,536,27540D,Lecture,13,19,ONLINE,,,
EDUC,536,27541D,Lecture,21,21,ONLINE,,,
EDUC,536,27542D,Lecture,19,19,ONLINE,,,
EDUC,540,27116D,Lecture,20,20,ONLINE,,,
EDUC,540,27179D,Lecture,15,20,ONLINE,,,
EDUC,542,27183D,Lecture,21,23,ONLINE,,,
EDUC,542,27186D,Lecture,23,23,ONLINE,,,
EDUC,543,27140D,Lecture,22,23,ONLINE,,,
EDUC,543,27167D,Lecture,22,23,ONLINE,,,
EDUC,544,26702D,Lecture,17,21,WPH,206,,
EDUC,544,26703D,Lecture,20,20,WPH,206,,
EDUC,544,26773D,Lecture,22,22,WPH,206,,
EDUC,547,26745D,Lecture,23,23,WPH,103,,
EDUC,547,26873D,Lecture,23,23,WPH,103,,
EDUC,553,26704D,Lecture,17,22,WPH,206,,
EDUC,553,26719D,Lecture,21,22,WPH,107,,
EDUC,553,26755D,Lecture,22,22,WPH,203,,
EDUC,570,26766D,Lecture,12,25,ONLINE,,,
EDUC,570,27126D,Lecture,21,25,ONLINE,,,
EDUC,588,26819D,Lecture,17,22,ONLINE,,,
EDUC,589,26781D,Lecture,13,25,ONLINE,,,
EDUC,590,26787D,Lecture,1,3,OFFICE,,,1
EDUC,590,26835D,Lecture,0,1,OFFICE,,,1
EDUC,591,26765D,Lecture,15,25,ONLINE,,,
EDUC,599,27551D,Lecture,13,19,,,,2
EDUC,599,27552D,Lecture,21,21,ONLINE,,,2
EDUC,599,27553D,Lecture,19,19,ONLINE,,,2
EDUC,603,27460D,Lecture,23,28,ONLINE,,,
EDUC,608,27181D,Lecture,12,25,ONLINE,,,
EDUC,611,26769D,Lecture,20,20,WPH,202,,
EDUC,611,26859D,Lecture,3,9,ONLINE,,,
EDUC,612,27102D,Lecture,16,16,ONLINE,,,
EDUC,612,27176D,Lecture,16,16,ONLINE,,,
EDUC,620,27470D,Lecture,23,28,ONLINE,,,
EDUC,623,26608D,Lecture,15,20,ONLINE,,,
EDUC,627,26612D,Lecture,15,20,ONLINE,,,
EDUC,627,27510D,Lecture,18,21,ONLINE,,,
EDUC,629,26602D,Lecture,15,20,ONLINE,,,
EDUC,630,26650D,Lecture,12,20,WPH,403,,
EDUC,634,26707D,Lecture,16,16,WPH,107,,
EDUC,634,26708D,Lecture,15,16,WPH,203,,
EDUC,634,26710D,Lecture,15,16,WPH,202,,
EDUC,634,26720D,Lecture,16,16,THH,215,,
EDUC,635,26705D,Lecture,16,16,WPH,101,,
EDUC,635,26706D,Lecture,13,17,WPH,202,,
EDUC,635,26709D,Lecture,17,17,WPH,205,,
EDUC,635,26775D,Lecture,17,16,THH,110,,
EDUC,637,27113D,Lecture,6,12,ONLINE,,,
EDUC,637,27114D,Lecture,12,12,ONLINE,,,
EDUC,638,27128D,Lecture,9,25,ONLINE,,,
EDUC,639,27921D,Lecture,18,18,SOS,,,
EDUC,639,27922D,Lecture,17,18,WPH,,,
EDUC,639,27940D,Lecture,5,15,ONLINE,,,
EDUC,645B,26711D,Lecture,9,10,WPH,205,,
EDUC,645B,26713D,Lecture,8,11,SOS,,,
EDUC,645B,26714D,Lecture,10,10,THH,106,,
EDUC,645B,26715D,Lecture,8,10,WPH,203,,
EDUC,645B,26716D,Lecture,9,10,DMC,205,,
EDUC,645B,26717D,Lecture,9,10,SOS,,,
EDUC,645B,26721D,Lecture,10,10,THH,115,,
EDUC,646,26712D,Lecture,20,20,WPH,201,,
EDUC,646,26852D,Lecture,21,21,WPH,,,
EDUC,646,26853D,Lecture,21,21,WPH,102,,
EDUC,652,27560D,Lecture,10,16,ONLINE,,,
EDUC,652,27561D,Lecture,16,16,ONLINE,,,
EDUC,653,26653D,Lecture,4,10,WPH,403,,
EDUC,655,27923D,Lecture,18,18,THH,207,,
EDUC,655,27924D,Lecture,17,18,THH,108,,
EDUC,655,27941D,Lecture,5,15,ONLINE,,,
EDUC,660B,27925D,Lecture,2,2,,,,
EDUC,660B,27939D,Lecture,1,1,ONLINE,,,
EDUC,667,26658D,Lecture,13,20,WPH,403,,
EDUC,670,27911D,Lecture,3,25,ONLINE,,,
EDUC,670,27912D,Lecture,8,25,ONLINE,,,
EDUC,671,27913D,Lecture,3,25,ONLINE,,,
EDUC,671,27914D,Lecture,8,25,ONLINE,,,
EDUC,672,27915D,Lecture,3,25,ONLINE,,,
EDUC,672,27916D,Lecture,8,25,ONLINE,,,
EDUC,677,27700D,Lecture,9,9,WPH,603,,
EDUC,677,27701D,Lecture,8,9,WPH,400,,
EDUC,677,27702D,Lecture,8,9,WPH,204,,
EDUC,677,27703D,Lecture,5,9,THH,219,,
EDUC,677,27704D,Lecture,11,11,DMC,111,,
EDUC,677,27706D,Lecture,8,7,WPH,200,,
EDUC,677,27707D,Lecture,7,7,DMC,153,,
EDUC,677,27708D,Lecture,7,7,DMC,103,,
EDUC,677,27709D,Lecture,7,7,SOS,,,
EDUC,677,27710D,Lecture,6,7,SOS,,,
EDUC,677,27711D,Lecture,5,7,DMC,153,,
EDUC,677,27917D,Lecture,8,8,ONLINE,,,
EDUC,677,27918D,Lecture,7,8,ONLINE,,,
EDUC,677,27919D,Lecture,4,9,ONLINE,,,
EDUC,677,27920D,Lecture,3,9,ONLINE,,,
EDUC,677,27926D,Lecture,6,6,ONLINE,,,
EDUC,677,27927D,Lecture,5,6,ONLINE,,,
EDUC,677,27928D,Lecture,8,9,ONLINE,,,
EDUC,677,27929D,Lecture,8,9,ONLINE,,,
EDUC,677,27930D,Lecture,9,9,ONLINE,,,
EDUC,677,27931D,Lecture,3,9,ONLINE,,,
EDUC,678,27712D,Lecture,17,17,DMC,204,,
EDUC,678,27713D,Lecture,17,17,THH,115,,
EDUC,678,27714D,Lecture,17,17,DMC,202,,
EDUC,678,27715D,Lecture,12,17,DMC,111,,
EDUC,678,27716D,Lecture,18,18,THH,,,
EDUC,678,27932D,Lecture,16,16,ONLINE,,,
EDUC,678,27933D,Lecture,16,16,ONLINE,,,
EDUC,678,27934D,Lecture,15,16,ONLINE,,,
EDUC,678,27935D,Lecture,14,16,ONLINE,,,
EDUC,679,27717D,Lecture,21,21,WPH,201,,
EDUC,679,27718D,Lecture,13,21,DMC,108,,
EDUC,679,27719D,Lecture,20,21,DMC,107,,
EDUC,679,27720D,Lecture,18,21,DMC,106,,
EDUC,679,27936D,Lecture,22,22,ONLINE,,,
EDUC,679,27937D,Lecture,22,22,ONLINE,,,
EDUC,679,27938D,Lecture,17,22,ONLINE,,,
EDUC,683,26661D,Lecture,13,14,WPH,403,,
EDUC,684,26662D,Lecture,12,20,WPH,403,,
EDUC,687,28301D,Lecture,10,15,ONLINE,,,
EDUC,691,26814D,Lecture,3,10,ONLINE,,,
EDUC,695,26820D,Lecture,10,15,ONLINE,,,
EDUC,723,26622D,Lecture,15,20,ONLINE,,,
EDUC,725,27530D,Lecture,18,21,ONLINE,,,
EDUC,727,26616D,Lecture,23,24,OFFICE & ONLINE,,,
EDUC,729,26615D,Lecture,23,24,OFFICE & ONLINE,,,
EDUC,731,27570D,Lecture,21,23,ONLINE,,,
EDUC,731,27571D,Lecture,22,23,ONLINE,,,
EDUC,732,27580D,Lecture,9,16,ONLINE,,,
EDUC,732,27581D,Lecture,15,16,ONLINE,,,
EDUC,732,27582D,Lecture,17,17,ONLINE,,,
EDUC,733,26613D,Lecture,23,24,OFFICE & ONLINE,,,
EDUC,764A,27596D,Lecture,26,35,ONLINE,,,
EDUC,764B,26614D,Lecture,23,24,OFFICE & ONLINE,,,
EDUC,764B,27597D,Lecture,26,35,ONLINE,,,
EDUC,764C,26619D,Lecture,23,24,OFFICE & ONLINE,,,
EDUC,764C,27598D,Lecture,43,50,ONLINE,,,
EDUC,764D,27599D,Lecture,41,50,ONLINE,,,
EDUC,764Z,27590D,Lecture,44,140,ONLINE,,,
EDUC,790,26500D,Lecture,1,25,OFFICE,,,1
EDUC,790,26660D,Lecture,1,20,OFFICE,,,1
EDUC,790,26671D,Lecture,0,20,OFFICE,,,1
EDUC,790,26672D,Lecture,0,20,OFFICE,,,1
EDUC,790,26674D,Lecture,0,20,OFFICE,,,1
EDUC,790,26675D,Lecture,0,20,OFFICE,,,1
EDUC,790,26676D,Lecture,0,20,OFFICE,,,1
EDUC,790,26677D,Lecture,0,20,OFFICE,,,1
EDUC,790,26678D,Lecture,0,20,OFFICE,,,1
EDUC,790,26679D,Lecture,0,20,OFFICE,,,1
EDUC,790,26680D,Lecture,0,20,OFFICE,,,1
EDUC,790,26681D,Lecture,0,20,OFFICE,,,1
EDUC,790,26682D,Lecture,0,20,OFFICE,,,1
EDUC,790,26683D,Lecture,0,20,OFFICE,,,1
EDUC,790,26684D,Lecture,0,10,OFFICE,,,1
EDUC,790,26685D,Lecture,0,10,OFFICE,,,1
EDUC,790,27601D,Lecture,8,8,ONLINE,,,1
EDUC,790,27602D,Lecture,10,11,ONLINE,,,1
EDUC,790,27603D,Lecture,11,12,ONLINE,,,1
EDUC,790,27604D,Lecture,12,12,ONLINE,,,1
EDUC,790,27605D,Lecture,12,12,ONLINE,,,1
EDUC,791,26501D,Lecture,1,60,OFFICE,,,
EDUC,791,26584D,Lecture,0,25,OFFICE,,,
EDUC,791,26585D,Lecture,0,25,OFFICE,,,
EDUC,791,26686D,Lecture,1,20,OFFICE,,,
EDUC,791,26687D,Lecture,0,20,OFFICE,,,
EDUC,791,26688D,Lecture,1,20,OFFICE,,,
EDUC,791,26689D,Lecture,0,20,OFFICE,,,
EDUC,791,26690D,Lecture,0,10,OFFICE,,,
EDUC,791,26691D,Lecture,0,10,OFFICE,,,
EDUC,791,26692D,Lecture,0,10,OFFICE,,,
EDUC,791,26693D,Lecture,0,10,OFFICE,,,
EDUC,791,26694D,Lecture,0,10,OFFICE,,,
EDUC,794A,26502D,Lecture,0,25,OFFICE,,,
EDUC,794A,26670D,Lecture,0,5,ONLINE,,,
EDUC,794A,26695D,Lecture,1,10,OFFICE,,,
EDUC,794B,26503D,Lecture,0,25,OFFICE,,,
EDUC,794B,26666D,Lecture,0,5,ONLINE,,,
EDUC,794B,26696D,Lecture,1,10,OFFICE,,,
EDUC,794C,26504D,Lecture,0,25,OFFICE,,,
EDUC,794C,26667D,Lecture,0,5,ONLINE,,,
EDUC,794C,26697D,Lecture,5,10,OFFICE,,,
